player_id,player_name,last_season,last_week,leaf_rating,leaf_uncertainty,total_games,total_attempts
00-0033045,E.Elliott,2021,10,-1.0334956784593912,0.14916330304908842,1,1.0
00-0039337,M.Nabers,2024,3,-1.0745152225315582,0.14916330304908842,1,1.0
00-0032065,B.Pinion,2024,9,-1.0766694611362744,0.14916330304908842,1,1.0
00-0036275,D.Swift,2021,3,-1.090233634287032,0.14916330304908842,1,1.0
00-0033858,J.Smith,2023,8,-1.0904074644383368,0.14916330304908842,1,1.0
00-0034521,A.Lazard,2024,18,-1.1286104516151716,0.14916330304908842,1,1.0
00-0040206,R.Leonard,2025,8,-1.1584062512589621,0.14916330304908842,1,2.0
00-0036880,P.Sewell,2024,13,-1.161554242085896,0.14916330304908842,1,1.0
00-0036929,I.Book,2021,16,-1.178576170814904,0.14916330304908842,1,28.0
00-0020679,S.Hill,2016,17,-1.1930141437474766,0.08770330050745664,3,36.0
00-0035700,J.Jacobs,2023,5,-1.2131257032593465,0.14916330304908842,1,1.0
00-0036358,C.Lamb,2022,13,-1.2182802871566978,0.10624169930569174,2,2.0
00-0037324,C.Oladokun,2024,18,-1.234629546651154,0.14916330304908842,1,1.0
00-0038582,C.Tune,2024,15,-1.260797179141445,0.08770330050745664,3,30.0
00-0034331,J.Samuels,2019,5,-1.2809798782672681,0.10624169930569174,2,5.0
00-0033908,C.Kupp,2025,7,-1.322929775066046,0.6840778101925207,6,6.0
00-0033923,K.Hunt,2019,16,-1.3248732358149264,0.14916330304908842,1,1.0
00-0034052,B.Zylstra,2021,18,-1.3767486878679596,0.14916330304908842,1,1.0
00-0032431,J.Rudock,2017,13,-1.3892171484206126,0.14916330304908842,1,5.0
00-0038911,M.Cunningham,2023,6,-1.4384338134178287,0.14916330304908842,1,1.0
00-0031325,S.Watkins,2020,16,-1.4401914124962216,0.10624169930569174,2,2.0
00-0034162,J.Scott,2024,13,-1.5020185473965335,0.08770330050745664,3,3.0
00-0039040,D.Achane,2023,18,-1.5495771361727047,0.14916330304908842,1,1.0
00-0023534,D.Colquitt,2019,15,-1.5568578098594859,0.10624169930569174,2,2.0
00-0034721,C.Bojorquez,2019,18,-1.5792266938793984,0.10624169930569174,2,2.0
00-0034369,K.Lauletta,2018,14,-1.6006955376391474,0.14916330304908842,1,5.0
00-0035639,P.Campbell,2023,4,-1.6666342004484005,0.14916330304908842,1,1.0
00-0024264,K.Clemens,2017,14,-1.7170864644065906,0.08770330050745664,3,9.0
00-0031387,E.Ebron,2018,11,-1.730885360029796,0.14916330304908842,1,1.0
00-0034844,S.Barkley,2024,16,-1.7623110609639001,0.14916330304908842,1,1.0
00-0030564,D.Hopkins,2023,18,-1.7895916102693994,0.07714586868743051,4,4.0
00-0031381,D.Adams,2022,1,-1.8172604141754884,0.14916330304908842,1,1.0
00-0023742,J.Ryan,2017,11,-1.8774921051451354,0.10624169930569174,2,2.0
00-0036900,J.Chase,2023,13,-2.0106902226837082,0.10624169930569174,2,2.0
00-0035510,J.Smith,2020,5,-2.026990859944048,0.14916330304908842,1,1.0
00-0035864,K.Hinton,2021,17,-2.075990938467112,0.10624169930569174,2,11.0
00-0035859,B.Gillikin,2021,12,-2.192634837873893,0.14916330304908842,1,1.0
00-0034613,T.Hudson,2023,15,-2.2248071805984844,0.14916330304908842,1,1.0
00-0033787,J.Elliott,2019,6,-2.3427884623316606,0.14916330304908842,1,1.0
00-0032406,A.Morrison,2016,17,-2.4719923639616557,0.14916330304908842,1,1.0
00-0029493,R.Quigley,2017,2,-2.616187500993823,0.14916330304908842,1,1.0
00-0032399,M.Killebrew,2024,10,-2.718864190477882,0.14916330304908842,1,1.0
00-0031543,T.Long,2021,4,-2.760215647865217,0.14916330304908842,1,1.0
00-0039750,J.Karty,2025,3,-2.850713755903279,0.14916330304908842,1,1.0
00-0029597,J.Tucker,2016,5,-2.886084473801851,0.14916330304908842,1,1.0
00-0033856,L.Fournette,2022,10,-2.8910270214909923,0.10624169930569174,2,2.0
00-0036425,D.Dallas,2023,13,-2.8941169723373923,0.10624169930569174,2,2.0
00-0029664,J.Gordon,2019,15,-3.156516976023085,0.14916330304908842,1,1.0
00-0028664,C.Jones,2020,2,-3.221358569781852,0.14916330304908842,1,1.0
00-0037239,C.Olave,2025,4,-3.5092661655875386,0.14916330304908842,1,1.0
00-0035042,J.Gillan,2022,18,-3.6053587987397178,0.14916330304908842,1,1.0
00-0036825,F.Franks,2021,11,-3.899061760197165,0.14916330304908842,1,1.0
00-0027994,S.Vereen,2017,11,-4.01116345352,0.14916330304908842,1,1.0
00-0036133,J.Proche,2022,13,-4.072582445061113,0.14916330304908842,1,1.0
00-0035831,J.Robinson,2020,5,-4.169435954193352,0.14916330304908842,1,1.0
00-0037240,Ja.Williams,2024,20,-4.618854843582388,0.14916330304908842,1,1.0
00-0033040,T.Hill,2017,8,-5.099557101163441,0.14916330304908842,1,1.0
00-0031544,A.Cooper,2022,8,-5.2797181079786775,0.14916330304908842,1,1.0
00-0034253,D.Hilliard,2018,10,-6.5495007337875455,0.14916330304908842,1,1.0
00-0033893,D.Cook,2022,14,-6.938365452005176,0.14916330304908842,1,1.0
00-0033111,P.Cooper,2016,17,-7.738073208620388,0.14916330304908842,1,1.0
