season,week,player_id,player_name,team,opponent,rush_attempts,rush_yards,targets,receptions,rec_yards,total_touches,total_yards,total_tds,raw_composite,smoothed_composite,composite_uncertainty,career_game_number
2024,12,00-0032918,C.Ham,MIN,CHI,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.2656007525157826,-0.9749373637137724,0.15075567228888181,43
2024,16,00-0032918,C.Ham,MIN,SEA,0.0,0.0,1.0,1.0,9.0,1.0,9.0,0.0,-1.1145006951522725,-1.0214584747473154,0.14907119849998599,44
2024,17,00-0032918,C.Ham,MIN,GB,0.0,0.0,2.0,2.0,15.0,2.0,15.0,0.0,-0.8904909369182483,-0.9778026284576803,0.14744195615489714,45
2024,19,00-0032918,C.Ham,MIN,LA,0.0,0.0,1.0,1.0,8.0,1.0,8.0,0.0,-1.131289589090337,-1.0289649489393737,0.14586499149789456,46
2020,7,00-0032940,D.Washington,KC,DEN,3.0,5.0,1.0,1.0,2.0,4.0,7.0,0.0,-0.5531669682976754,-0.5531669682976754,1.0,0
2020,10,00-0032940,D.Washington,MIA,LAC,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,-0.5808854713163425,-0.5697980701088756,0.7071067811865475,1
2020,12,00-0032940,D.Washington,MIA,NYJ,13.0,49.0,5.0,2.0,11.0,18.0,60.0,0.0,0.5001747890418341,-0.06296882103748686,0.5773502691896258,2
2020,14,00-0032940,D.Washington,MIA,KC,13.0,35.0,4.0,2.0,17.0,17.0,52.0,0.0,0.446136777356582,0.14850581214158787,0.5,3
2020,2,00-0032956,A.Janovich,CLE,CIN,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.1670349224908807,-1.1670349224908807,1.0,0
2020,3,00-0032956,A.Janovich,CLE,WAS,0.0,0.0,1.0,1.0,13.0,1.0,13.0,0.0,-0.9524479634566763,-1.038282747070358,0.7071067811865475,1
2020,5,00-0032956,A.Janovich,CLE,IND,2.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,-0.5715825452528049,-0.817214230419938,0.5773502691896258,2
2020,8,00-0032956,A.Janovich,CLE,LV,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1670349224908807,-0.9625243640494064,0.5,3
2020,14,00-0032956,A.Janovich,CLE,BAL,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1670349224908807,-1.0410331566264655,0.4472135954999579,4
2020,16,00-0032956,A.Janovich,CLE,NYJ,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1670349224908807,-1.0870759071603797,0.4082482904638631,5
2021,1,00-0032956,A.Janovich,CLE,KC,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1956178182373176,-1.125505753287183,0.3779644730092272,6
2021,2,00-0032956,A.Janovich,CLE,HOU,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-0.5926067100129238,-0.9406603595297199,0.35355339059327373,7
2021,4,00-0032956,A.Janovich,CLE,MIN,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,-1.1644697302589546,-1.0172559091283069,0.3333333333333333,8
2021,14,00-0032956,A.Janovich,CLE,BAL,0.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,-1.1488956922302376,-1.0619102107361535,0.31622776601683794,9
2021,16,00-0032956,A.Janovich,CLE,GB,0.0,0.0,2.0,2.0,6.0,2.0,6.0,0.0,-0.9909494096050391,-1.0379799521624828,0.30151134457776363,10
2020,1,00-0032972,D.Booker,LV,CAR,4.0,29.0,3.0,3.0,23.0,7.0,52.0,0.0,0.0467861621153131,0.0467861621153131,1.0,0
2020,2,00-0032972,D.Booker,LV,NO,3.0,-1.0,1.0,1.0,6.0,4.0,5.0,0.0,-0.5150489694592507,-0.2903149168294252,0.7071067811865475,1
2020,3,00-0032972,D.Booker,LV,NE,3.0,31.0,0.0,0.0,0.0,3.0,31.0,0.0,-0.42027068278408547,-0.35187291122900105,0.5773502691896258,2
2020,5,00-0032972,D.Booker,LV,KC,7.0,62.0,1.0,1.0,5.0,8.0,67.0,0.0,-0.055552200517992256,-0.22878584677981278,0.5,3
2020,7,00-0032972,D.Booker,LV,TB,3.0,5.0,2.0,2.0,9.0,5.0,14.0,0.0,-0.4185345049971792,-0.3016277487495127,0.4472135954999579,4
2020,8,00-0032972,D.Booker,LV,CLE,5.0,29.0,1.0,1.0,17.0,6.0,46.0,0.0,-0.0891055678760327,-0.22396926761830127,0.4082482904638631,5
2020,9,00-0032972,D.Booker,LV,LAC,8.0,68.0,0.0,0.0,0.0,8.0,68.0,1.0,-0.11955437800503269,-0.1870006155891256,0.3779644730092272,6
2020,10,00-0032972,D.Booker,LV,DEN,16.0,81.0,1.0,1.0,2.0,17.0,83.0,2.0,0.25719845382343287,-0.03292236581826671,0.35355339059327373,7
2020,11,00-0032972,D.Booker,LV,KC,5.0,16.0,1.0,1.0,3.0,6.0,19.0,0.0,-0.3806682118957556,-0.151933397903938,0.3333333333333333,8
2020,12,00-0032972,D.Booker,LV,ATL,5.0,6.0,4.0,1.0,-1.0,9.0,5.0,1.0,-0.3256317358174024,-0.2108546281521193,0.31622776601683794,9
2020,13,00-0032972,D.Booker,LV,NYJ,16.0,50.0,2.0,1.0,1.0,18.0,51.0,0.0,0.17817410321724794,-0.07966165983916627,0.30151134457776363,10
2020,14,00-0032972,D.Booker,LV,IND,4.0,8.0,3.0,3.0,11.0,7.0,19.0,0.0,-0.24897477342965457,-0.13653772794109997,0.2886751345948129,11
2020,15,00-0032972,D.Booker,LV,LAC,3.0,12.0,0.0,0.0,0.0,3.0,12.0,0.0,-0.5086484207830478,-0.2612152474616299,0.2773500981126146,12
2020,16,00-0032972,D.Booker,LV,MIA,6.0,11.0,2.0,2.0,8.0,8.0,19.0,0.0,-0.23387908406229335,-0.2520718724794738,0.2672612419124244,13
2020,17,00-0032972,D.Booker,LV,DEN,5.0,16.0,0.0,0.0,0.0,5.0,16.0,0.0,-0.4385976686201145,-0.31438944991016265,0.2581988897471611,14
2021,1,00-0032972,D.Booker,NYG,DEN,4.0,7.0,1.0,1.0,6.0,5.0,13.0,0.0,-0.43783506986809906,-0.3556007315519735,0.25,15
2021,2,00-0032972,D.Booker,NYG,WAS,2.0,9.0,1.0,1.0,2.0,3.0,11.0,0.0,-0.6290539134321329,-0.44684440078267507,0.24253562503633297,16
2021,4,00-0032972,D.Booker,NYG,NO,1.0,6.0,1.0,1.0,6.0,2.0,12.0,0.0,-0.7166192044899582,-0.5368302233123471,0.23570226039551587,17
2021,5,00-0032972,D.Booker,NYG,DAL,16.0,42.0,4.0,3.0,16.0,20.0,58.0,2.0,0.5163291698961145,-0.1856186631701668,0.22941573387056174,18
2021,6,00-0032972,D.Booker,NYG,LA,12.0,41.0,4.0,4.0,28.0,16.0,69.0,0.0,0.5656336200114375,0.0648740949084666,0.22360679774997896,19
2021,7,00-0032972,D.Booker,NYG,CAR,14.0,51.0,3.0,2.0,15.0,17.0,66.0,1.0,0.39800782642941185,0.17594093940431227,0.2182178902359924,20
2021,8,00-0032972,D.Booker,NYG,KC,15.0,60.0,6.0,5.0,65.0,21.0,125.0,0.0,1.5053594209065322,0.6191396699318372,0.34562097280352505,21
2021,9,00-0032972,D.Booker,NYG,LV,21.0,99.0,3.0,3.0,23.0,24.0,122.0,0.0,0.958633346642781,0.7323143132380948,0.4398253518831743,22
2021,11,00-0032972,D.Booker,NYG,TB,3.0,15.0,1.0,1.0,5.0,4.0,20.0,0.0,-0.47362055064476677,0.33031214506513507,0.44855295871996426,23
2021,12,00-0032972,D.Booker,NYG,PHI,3.0,10.0,1.0,1.0,17.0,4.0,27.0,0.0,-0.31042926193512627,0.11672321748898967,0.43458964589606947,24
2021,13,00-0032972,D.Booker,NYG,MIA,6.0,36.0,4.0,4.0,18.0,10.0,54.0,0.0,0.13709711345027709,0.1235146954474053,0.41046990624285895,25
2021,14,00-0032972,D.Booker,NYG,LAC,8.0,56.0,5.0,4.0,28.0,13.0,84.0,0.0,0.558884449346384,0.26864050109850385,0.36446388191679907,26
2021,15,00-0032972,D.Booker,NYG,DAL,8.0,74.0,2.0,2.0,8.0,10.0,82.0,0.0,0.12170406269716083,0.21966111357569287,0.26661902418824973,27
2021,16,00-0032972,D.Booker,NYG,PHI,6.0,27.0,4.0,4.0,19.0,10.0,46.0,0.0,0.11001607464741492,0.1831124813593804,0.22196833775701047,28
2021,17,00-0032972,D.Booker,NYG,CHI,18.0,46.0,3.0,2.0,0.0,21.0,46.0,0.0,0.26265690059207747,0.20962742604823623,0.2105590983317444,29
2021,18,00-0032972,D.Booker,NYG,WAS,8.0,14.0,2.0,2.0,12.0,10.0,26.0,0.0,-0.10036698890043438,0.10629559514179941,0.21611961839814064,30
2020,12,00-0032975,J.Williams,DET,HOU,1.0,5.0,4.0,4.0,21.0,5.0,26.0,0.0,-0.2977852203873055,-0.2977852203873055,1.0,0
2021,14,00-0032975,J.Williams,WAS,DAL,4.0,16.0,1.0,1.0,19.0,5.0,35.0,1.0,-0.19271738764954746,-0.2347445207446507,0.7071067811865475,1
2021,15,00-0032975,J.Williams,WAS,PHI,1.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,-0.5938153253159633,-0.4048306913310618,0.5773502691896258,2
2021,16,00-0032975,J.Williams,WAS,DAL,3.0,9.0,2.0,1.0,2.0,5.0,11.0,1.0,-0.5372187854151843,-0.4598226688736973,0.5,3
2021,17,00-0032975,J.Williams,WAS,PHI,2.0,4.0,3.0,2.0,7.0,5.0,11.0,0.0,-0.5296122589578749,-0.48661393331359487,0.4472135954999579,4
2021,18,00-0032975,J.Williams,WAS,NYG,7.0,45.0,0.0,0.0,0.0,7.0,45.0,0.0,-0.25480194401360656,-0.4019066951182608,0.4082482904638631,5
2022,3,00-0032975,J.Williams,WAS,PHI,1.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0,-0.5908956956289508,-0.46881926499309967,0.3779644730092272,6
2022,4,00-0032975,J.Williams,WAS,DAL,5.0,48.0,0.0,0.0,0.0,5.0,48.0,0.0,-0.2931006613125824,-0.40786818073468717,0.35355339059327373,7
2022,12,00-0032975,J.Williams,WAS,ATL,4.0,22.0,0.0,0.0,0.0,4.0,22.0,0.0,-0.43951775545103333,-0.41869979409413366,0.3333333333333333,8
2022,13,00-0032975,J.Williams,WAS,NYG,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.614111287536452,-0.4849864709648816,0.31622776601683794,9
2022,16,00-0032975,J.Williams,WAS,SF,3.0,13.0,3.0,2.0,28.0,6.0,41.0,0.0,-0.03738634646670389,-0.33404134991054724,0.30151134457776363,10
2022,17,00-0032975,J.Williams,WAS,CLE,9.0,30.0,5.0,3.0,3.0,14.0,33.0,0.0,0.10366114430182354,-0.1870072759319586,0.2886751345948129,11
2022,18,00-0032975,J.Williams,WAS,DAL,14.0,32.0,2.0,2.0,9.0,16.0,41.0,0.0,0.15650659177848375,-0.07191126345259519,0.2773500981126146,12
2023,15,00-0032975,J.Williams,WAS,LA,1.0,-2.0,1.0,0.0,0.0,2.0,-2.0,0.0,-0.8919652120427711,-0.34620215965567036,0.2672612419124244,13
2020,1,00-0033025,J.Richard,LV,CAR,0.0,0.0,1.0,1.0,15.0,1.0,15.0,0.0,-0.9194345890982607,-0.9194345890982607,1.0,0
2020,2,00-0033025,J.Richard,LV,NO,2.0,26.0,0.0,0.0,0.0,2.0,26.0,1.0,-0.46925042411900064,-0.6493240901107047,0.7071067811865475,1
2020,3,00-0033025,J.Richard,LV,NE,1.0,14.0,3.0,3.0,8.0,4.0,22.0,0.0,-0.5536519877024647,-0.6040057258120647,0.5773502691896258,2
2020,4,00-0033025,J.Richard,LV,BUF,1.0,6.0,4.0,2.0,10.0,5.0,16.0,0.0,-0.47470735097202227,-0.5502971701092778,0.5,3
2020,5,00-0033025,J.Richard,LV,KC,1.0,4.0,5.0,4.0,26.0,6.0,30.0,0.0,-0.12608405842780973,-0.387447586951937,0.4472135954999579,4
2020,7,00-0033025,J.Richard,LV,TB,7.0,24.0,0.0,0.0,0.0,7.0,24.0,0.0,-0.3499410702905704,-0.3737421981568813,0.4082482904638631,5
2020,8,00-0033025,J.Richard,LV,CLE,1.0,6.0,1.0,1.0,12.0,2.0,18.0,0.0,-0.5950368157836451,-0.45209274514566755,0.3779644730092272,6
2020,9,00-0033025,J.Richard,LV,LAC,1.0,3.0,1.0,1.0,19.0,2.0,22.0,0.0,-0.49344436519470347,-0.4664362809184259,0.35355339059327373,7
2020,13,00-0033025,J.Richard,LV,NYJ,4.0,11.0,1.0,1.0,6.0,5.0,17.0,0.0,-0.4014803310432088,-0.44420603799258485,0.3333333333333333,8
2020,14,00-0033025,J.Richard,LV,IND,2.0,10.0,5.0,4.0,31.0,7.0,41.0,1.0,0.08633934329291763,-0.26423663273894343,0.31622776601683794,9
2020,15,00-0033025,J.Richard,LV,LAC,0.0,0.0,1.0,1.0,7.0,1.0,7.0,0.0,-1.051488099942968,-0.529723082615473,0.30151134457776363,10
2020,16,00-0033025,J.Richard,LV,MIA,2.0,19.0,1.0,1.0,4.0,3.0,23.0,0.0,-0.5341367129732159,-0.5312057199344635,0.2886751345948129,11
2021,5,00-0033025,J.Richard,LV,CHI,0.0,0.0,1.0,1.0,4.0,1.0,4.0,0.0,-1.1333216422805914,-0.7329476239055406,0.2773500981126146,12
2021,6,00-0033025,J.Richard,LV,DEN,1.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,-0.7917780627892136,-0.7526251754046399,0.2672612419124244,13
2021,7,00-0033025,J.Richard,LV,PHI,4.0,8.0,4.0,3.0,17.0,8.0,25.0,0.0,-0.12743573686338658,-0.5437517002539571,0.2581988897471611,14
2021,9,00-0033025,J.Richard,LV,NYG,0.0,0.0,3.0,2.0,18.0,3.0,18.0,0.0,-0.6928367191562781,-0.5935224795222032,0.25,15
2021,10,00-0033025,J.Richard,LV,KC,0.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,-1.1488956922302376,-0.778834968378639,0.24253562503633297,16
2021,16,00-0033025,J.Richard,LV,DEN,1.0,4.0,1.0,1.0,5.0,2.0,9.0,0.0,-0.7416721512959122,-0.7664389750658704,0.23570226039551587,17
2021,17,00-0033025,J.Richard,LV,IND,1.0,4.0,1.0,1.0,19.0,2.0,23.0,0.0,-0.5236354996845841,-0.6854679578138544,0.22941573387056174,18
2021,18,00-0033025,J.Richard,LV,LAC,2.0,24.0,2.0,2.0,3.0,4.0,27.0,0.0,-0.5419011702225327,-0.6375979660716182,0.22360679774997896,19
2021,19,00-0033025,J.Richard,LV,CIN,0.0,0.0,2.0,1.0,4.0,2.0,4.0,0.0,-1.022097497583402,-0.7657901772901323,0.2182178902359924,20
2020,1,00-0033045,E.Elliott,DAL,LA,22.0,96.0,4.0,3.0,31.0,26.0,127.0,2.0,1.244645028814708,1.244645028814708,1.0,0
2020,2,00-0033045,E.Elliott,DAL,ATL,23.0,89.0,7.0,6.0,33.0,30.0,122.0,1.0,1.5654181687821165,1.4371089127951528,0.7071067811865475,1
2020,3,00-0033045,E.Elliott,DAL,SEA,14.0,34.0,11.0,6.0,24.0,25.0,58.0,1.0,1.2578268160929549,1.3521858143572694,0.5773502691896258,2
2020,4,00-0033045,E.Elliott,DAL,CLE,12.0,54.0,9.0,8.0,73.0,21.0,127.0,0.0,1.8852164982330575,1.5735985599672122,0.5,3
2020,5,00-0033045,E.Elliott,DAL,NYG,19.0,91.0,2.0,1.0,14.0,21.0,105.0,3.0,0.6708061095276585,1.2270289462913646,0.4472135954999579,4
2020,6,00-0033045,E.Elliott,DAL,ARI,12.0,49.0,10.0,8.0,31.0,22.0,80.0,0.0,1.2672115932156804,1.2417122293028062,0.4082482904638631,5
2020,7,00-0033045,E.Elliott,DAL,WAS,12.0,45.0,2.0,1.0,6.0,14.0,51.0,0.0,0.1142247607419383,0.8425192401911634,0.3779644730092272,6
2020,8,00-0033045,E.Elliott,DAL,PHI,19.0,63.0,2.0,1.0,10.0,21.0,73.0,0.0,0.4745384801128617,0.7148786498198317,0.35355339059327373,7
2020,9,00-0033045,E.Elliott,DAL,PIT,18.0,51.0,3.0,2.0,18.0,21.0,69.0,0.0,0.6097201456735026,0.6788896588593152,0.3333333333333333,8
2020,11,00-0033045,E.Elliott,DAL,MIN,21.0,103.0,2.0,2.0,11.0,23.0,114.0,1.0,0.7338534412368399,0.6975342453054474,0.3354257309912588,9
2020,12,00-0033045,E.Elliott,DAL,WAS,10.0,32.0,3.0,1.0,7.0,13.0,39.0,1.0,0.07767503854000062,0.4884978356155414,0.38151135934356195,10
2020,13,00-0033045,E.Elliott,DAL,BAL,18.0,77.0,6.0,4.0,18.0,24.0,95.0,0.0,1.0075401061060874,0.6628557627611268,0.36696025337530824,11
2020,14,00-0033045,E.Elliott,DAL,CIN,12.0,48.0,3.0,2.0,11.0,15.0,59.0,0.0,0.2892800221643794,0.5376873717779885,0.3575439740929347,12
2020,16,00-0033045,E.Elliott,DAL,PHI,19.0,105.0,4.0,4.0,34.0,23.0,139.0,0.0,1.2460064956834092,0.7746053058088013,0.2672612419124244,13
2020,17,00-0033045,E.Elliott,DAL,NYG,14.0,42.0,4.0,3.0,19.0,18.0,61.0,1.0,0.5458063396275169,0.6981644188855092,0.2581988897471611,14
2021,1,00-0033045,E.Elliott,DAL,TB,11.0,33.0,2.0,2.0,6.0,13.0,39.0,0.0,0.001621678121592196,0.4656294850825778,0.25,15
2021,2,00-0033045,E.Elliott,DAL,LAC,16.0,71.0,2.0,2.0,12.0,18.0,83.0,1.0,0.42808874378266804,0.4531031909714877,0.24253562503633297,16
2021,3,00-0033045,E.Elliott,DAL,PHI,17.0,95.0,3.0,3.0,21.0,20.0,116.0,2.0,0.7922933281124718,0.5662431249651074,0.23570226039551587,17
2021,4,00-0033045,E.Elliott,DAL,CAR,20.0,143.0,1.0,0.0,0.0,21.0,143.0,1.0,0.6130258130779155,0.5818443919582149,0.22941573387056174,18
2021,5,00-0033045,E.Elliott,DAL,NYG,21.0,110.0,3.0,2.0,2.0,24.0,112.0,2.0,0.6837123645203598,0.6158105974237121,0.22360679774997896,19
2021,6,00-0033045,E.Elliott,DAL,NE,17.0,69.0,9.0,7.0,50.0,26.0,119.0,0.0,1.6577305373823161,0.963186888080809,0.2182178902359924,20
2021,8,00-0033045,E.Elliott,DAL,MIN,16.0,50.0,6.0,4.0,23.0,22.0,73.0,0.0,0.8373897190227394,0.9212488930805492,0.21320071635561041,21
2021,9,00-0033045,E.Elliott,DAL,DEN,11.0,51.0,3.0,3.0,25.0,14.0,76.0,0.0,0.4539054082276707,0.7654538493785678,0.20851441405707477,22
2021,10,00-0033045,E.Elliott,DAL,ATL,15.0,41.0,3.0,3.0,15.0,18.0,56.0,2.0,0.38203311388992145,0.6376393449594645,0.20412414523193154,23
2021,11,00-0033045,E.Elliott,DAL,KC,9.0,32.0,6.0,6.0,36.0,15.0,68.0,0.0,0.6956380365986707,0.6569730078267256,0.2,24
2021,12,00-0033045,E.Elliott,DAL,LV,9.0,25.0,8.0,6.0,24.0,17.0,49.0,1.0,0.6511211239895212,0.6550223283802861,0.19611613513818404,25
2021,13,00-0033045,E.Elliott,DAL,NO,13.0,45.0,3.0,2.0,2.0,16.0,47.0,0.0,0.1348744255668706,0.48163664235708603,0.19245008972987526,26
2021,14,00-0033045,E.Elliott,DAL,WAS,13.0,45.0,6.0,1.0,15.0,19.0,60.0,0.0,0.585770894539144,0.5163484670584021,0.1889822365046136,27
2021,15,00-0033045,E.Elliott,DAL,NYG,16.0,52.0,4.0,3.0,20.0,20.0,72.0,1.0,0.626019898679722,0.5529058969078826,0.18569533817705186,28
2021,16,00-0033045,E.Elliott,DAL,WAS,9.0,37.0,1.0,1.0,5.0,10.0,42.0,2.0,-0.12025379364157837,0.32851816318803606,0.1955506815526537,29
2021,17,00-0033045,E.Elliott,DAL,ARI,9.0,16.0,2.0,1.0,14.0,11.0,30.0,0.0,-0.022753685563575533,0.21142713984362135,0.20513927090941597,30
2021,18,00-0033045,E.Elliott,DAL,PHI,18.0,87.0,3.0,1.0,3.0,21.0,90.0,0.0,0.5036966498269922,0.30885053564797577,0.1793157975113478,31
2021,19,00-0033045,E.Elliott,DAL,SF,12.0,31.0,4.0,1.0,0.0,16.0,31.0,0.0,0.08216578482352546,0.23328883528087765,0.17446821551231587,32
2022,1,00-0033045,E.Elliott,DAL,TB,10.0,52.0,2.0,1.0,-3.0,12.0,49.0,0.0,-0.08082872004701794,0.12858287564288148,0.18989754166102898,33
2022,2,00-0033045,E.Elliott,DAL,CIN,15.0,53.0,2.0,1.0,-4.0,17.0,49.0,0.0,0.06866011777178668,0.10860860930162634,0.18897972218926384,34
2022,3,00-0033045,E.Elliott,DAL,NYG,15.0,73.0,1.0,1.0,2.0,16.0,75.0,1.0,0.18471648101968416,0.13397791148941876,0.1668409692115458,35
2022,4,00-0033045,E.Elliott,DAL,WAS,19.0,49.0,2.0,2.0,32.0,21.0,81.0,0.0,0.7660887912934091,0.34468160240327345,0.1643989873053573,36
2022,5,00-0033045,E.Elliott,DAL,LA,22.0,78.0,0.0,0.0,0.0,22.0,78.0,0.0,0.2830252576448224,0.3241294833017442,0.16222142113076254,37
2022,6,00-0033045,E.Elliott,DAL,PHI,13.0,81.0,1.0,1.0,5.0,14.0,86.0,1.0,0.21430721560251964,0.2875220557692972,0.16012815380508713,38
2022,7,00-0033045,E.Elliott,DAL,DET,15.0,57.0,0.0,0.0,0.0,15.0,57.0,2.0,0.005647616443803139,0.19356390083010394,0.15811388300841897,39
2022,11,00-0033045,E.Elliott,DAL,MIN,15.0,42.0,1.0,1.0,5.0,16.0,47.0,2.0,0.09062482831341871,0.15925087458908083,0.15617376188860607,40
2022,12,00-0033045,E.Elliott,DAL,NYG,16.0,92.0,1.0,1.0,3.0,17.0,95.0,1.0,0.31772029012160125,0.21207401522312308,0.1543033499620919,41
2022,13,00-0033045,E.Elliott,DAL,IND,17.0,77.0,3.0,3.0,14.0,20.0,91.0,1.0,0.6223891126297216,0.34884571802364017,0.15249857033260467,42
2022,14,00-0033045,E.Elliott,DAL,HOU,15.0,62.0,5.0,3.0,19.0,20.0,81.0,1.0,0.7443433499586615,0.4806782643570692,0.15075567228888181,43
2022,15,00-0033045,E.Elliott,DAL,JAX,16.0,58.0,2.0,2.0,13.0,18.0,71.0,1.0,0.4044242407480505,0.4552602561846807,0.14907119849998599,44
2022,16,00-0033045,E.Elliott,DAL,PHI,16.0,55.0,1.0,1.0,6.0,17.0,61.0,1.0,0.1957699319692117,0.36876348075943577,0.14744195615489714,45
2022,17,00-0033045,E.Elliott,DAL,TEN,19.0,37.0,0.0,0.0,0.0,19.0,37.0,1.0,0.015569334087540932,0.2510320979123058,0.14586499149789456,46
2022,18,00-0033045,E.Elliott,DAL,WAS,8.0,10.0,2.0,0.0,0.0,10.0,10.0,0.0,-0.29981353539057903,0.067416886163414,0.14433756729740646,47
2022,19,00-0033045,E.Elliott,DAL,TB,13.0,27.0,2.0,1.0,9.0,15.0,36.0,0.0,0.10198826283256335,0.07894067841357343,0.14656650825802015,48
2022,20,00-0033045,E.Elliott,DAL,SF,10.0,26.0,4.0,2.0,7.0,14.0,33.0,0.0,0.11170295138357027,0.08986143608736637,0.15532112621660069,49
2023,1,00-0033045,E.Elliott,NE,PHI,7.0,29.0,7.0,5.0,14.0,14.0,43.0,0.0,0.34207991648153224,0.1739342629733242,0.15442196850695095,50
2023,2,00-0033045,E.Elliott,NE,MIA,5.0,13.0,0.0,0.0,0.0,5.0,13.0,0.0,-0.47358197743117214,-0.04190448397862168,0.18052279759535764,51
2023,3,00-0033045,E.Elliott,NE,NYJ,16.0,80.0,1.0,1.0,7.0,17.0,87.0,0.0,0.31953519130488256,0.07857540783853217,0.1805325756132057,52
2023,4,00-0033045,E.Elliott,NE,DAL,6.0,16.0,3.0,2.0,6.0,9.0,22.0,0.0,-0.22491365935255395,-0.02258761458983614,0.16296656132640183,53
2023,5,00-0033045,E.Elliott,NE,NO,8.0,21.0,4.0,4.0,17.0,12.0,38.0,0.0,0.15015153024743694,0.03499210036781342,0.13483997249264842,54
2023,6,00-0033045,E.Elliott,NE,LV,7.0,34.0,1.0,1.0,15.0,8.0,49.0,1.0,-0.0447863126417559,0.00839929602762886,0.1336306209562122,55
2023,7,00-0033045,E.Elliott,NE,BUF,11.0,31.0,1.0,0.0,0.0,12.0,31.0,1.0,-0.178253003679483,-0.05381813721378606,0.13245323570650439,56
2023,8,00-0033045,E.Elliott,NE,MIA,7.0,36.0,0.0,0.0,0.0,7.0,36.0,0.0,-0.31193815643011935,-0.13985814362449558,0.13130643285972254,57
2023,9,00-0033045,E.Elliott,NE,WAS,6.0,17.0,5.0,3.0,15.0,11.0,32.0,0.0,0.07557743016511935,-0.06804628569169432,0.13018891098082389,58
2023,10,00-0033045,E.Elliott,NE,IND,13.0,54.0,2.0,2.0,34.0,15.0,88.0,0.0,0.6317855742475256,0.16523100096105675,0.12909944487358055,59
2023,12,00-0033045,E.Elliott,NE,NYG,9.0,46.0,2.0,2.0,6.0,11.0,52.0,0.0,-0.011163928759091502,0.10643269105327459,0.12803687993289598,60
2023,13,00-0033045,E.Elliott,NE,LAC,17.0,52.0,5.0,4.0,40.0,22.0,92.0,0.0,1.1053179388205774,0.43939444031306685,0.16215704556488392,61
2023,14,00-0033045,E.Elliott,NE,PIT,22.0,68.0,8.0,7.0,72.0,30.0,140.0,1.0,2.1648022543632655,1.0145303783344344,0.3447118489817599,62
2023,15,00-0033045,E.Elliott,NE,KC,11.0,25.0,6.0,5.0,21.0,17.0,46.0,0.0,0.5310639591568428,0.8533749052743715,0.4028152068180278,63
2023,16,00-0033045,E.Elliott,NE,DEN,12.0,27.0,11.0,9.0,33.0,23.0,60.0,1.0,1.258108337491823,0.9882860493473385,0.4588480096196513,64
2023,17,00-0033045,E.Elliott,NE,BUF,14.0,39.0,2.0,1.0,6.0,16.0,45.0,1.0,0.12304013648424927,0.6998707450589536,0.45686268651200074,65
2023,18,00-0033045,E.Elliott,NE,NYJ,13.0,54.0,7.0,5.0,27.0,20.0,81.0,0.0,0.9404003323572795,0.7800472741585232,0.44052535855244623,66
2024,1,00-0033045,E.Elliott,DAL,CLE,10.0,40.0,2.0,2.0,9.0,12.0,49.0,1.0,0.04579113999451238,0.5352952294369265,0.38217387598755503,67
2024,2,00-0033045,E.Elliott,DAL,NO,6.0,16.0,3.0,2.0,16.0,9.0,32.0,0.0,-0.04309730778244909,0.34249771703033166,0.326181523442588,68
2024,3,00-0033045,E.Elliott,DAL,BAL,3.0,6.0,2.0,1.0,6.0,5.0,12.0,0.0,-0.5029283977739899,0.06068901209542496,0.34265627016744654,69
2024,4,00-0033045,E.Elliott,DAL,NYG,5.0,19.0,1.0,1.0,5.0,6.0,24.0,0.0,-0.36448509788071076,-0.08103569122999815,0.3751552548788343,70
2024,5,00-0033045,E.Elliott,DAL,PIT,6.0,17.0,1.0,0.0,0.0,7.0,17.0,0.0,-0.41515534209968363,-0.1924089081865833,0.4450334189658429,71
2024,6,00-0033045,E.Elliott,DAL,DET,8.0,17.0,0.0,0.0,0.0,8.0,17.0,0.0,-0.38450736642879413,-0.25644172760066253,0.4629266502023382,72
2024,8,00-0033045,E.Elliott,DAL,SF,10.0,34.0,1.0,1.0,4.0,11.0,38.0,1.0,-0.13342110099516194,-0.21543485206549184,0.4630823266098183,73
2024,10,00-0033045,E.Elliott,DAL,PHI,6.0,22.0,0.0,0.0,0.0,6.0,22.0,0.0,-0.41188711763423846,-0.28091894058841144,0.414553130919954,74
2024,11,00-0033045,E.Elliott,DAL,HOU,1.0,8.0,3.0,3.0,16.0,4.0,24.0,0.0,-0.5073740381647127,-0.3564039731138483,0.3896469116452034,75
