game_id,game_date,season,week,passer_player_id,passer_player_name,posteam,defteam,qb_epa_mean,qb_epa_sum,qb_epa_count,epa_mean,epa_sum,cpoe_mean,success_mean,complete_pass_sum,incomplete_pass_sum,interception_sum,pass_touchdown_sum,sack_sum,yards_gained_sum,air_yards_mean,air_yards_sum,yards_after_catch_sum,qb_hit_sum,qb_scramble_sum,pass_attempt_sum,attempts,completions,completion_pct,yards_per_attempt,air_yards_per_attempt,epa_per_play,success_rate,td_rate,int_rate,sack_rate,qb_epa_context_impact,cpoe_context_impact,success_context_impact,epa_per_play_ctx_adj,success_rate_ctx_adj,base_epa,opp_adj_epa,opp_adj_cpoe,opp_adj_success_rate,defense_quality,opp_adj_base_epa,opp_adj_base_epa_kalman,leaf_rating,opp_adj_base_epa_uncertainty,game_number
2025_07_HOU_SEA,2025-10-20,2025,7,00-0039163,C.Stroud,HOU,SEA,-0.25517744,-13.524405,53,-0.25517744,-13.524405,-14.157423,0.3773585,23.0,25.0,1.0,1.0,3.0,198.0,8.653061,424.0,109.0,7.0,0.0,53.0,53.0,23.0,0.43396226,3.7358491,8.0,-0.25517744,0.3773585,0.018867925,0.018867925,0.056603774,0.01463726093149179,0.7059366163065409,0.43884153761356065,-0.26981469919061657,-0.06148304142444322,-0.26981469919061657,-0.267731862261959,-14.735902735704395,-0.06951037809668986,-0.012554424002834267,-0.2823691231934508,-0.04734615925671631,-0.0046585770324919645,0.07713517600102643,42
2025_08_SF_HOU,2025-10-26,2025,8,00-0039163,C.Stroud,HOU,SF,0.49200082,19.188032,39,0.49200082,19.188032,8.515918,0.5641026,30.0,8.0,1.0,2.0,0.0,318.0,8.666667,338.0,146.0,2.0,0.0,39.0,39.0,30.0,0.7692308,8.153846,8.666667,0.49200082,0.5641026,0.051282052,0.025641026,0.0,0.09753871736534467,0.8380837210508139,0.47243718345587354,0.3944621008872188,0.09166540662820238,0.3944621008872188,0.4360656374452433,6.804903032962992,0.09539582533976138,-0.05593518080732021,0.3385269200798986,-0.02238175602498574,-0.0046585770324919645,0.07709863864139922,43
2025_09_DEN_HOU,2025-11-02,2025,9,00-0039163,C.Stroud,HOU,DEN,0.25719416,3.08633,12,0.25719416,3.08633,-8.056571,0.41666666,6.0,4.0,0.0,0.0,2.0,70.0,8.6,86.0,38.0,3.0,0.0,12.0,12.0,6.0,0.5,5.8333335,7.1666665,0.25719416,0.41666666,0.0,0.0,0.16666667,0.03705608070679423,0.6092319443153439,0.4828063506111115,0.22013808070830587,-0.06613969387855229,0.22013808070830587,0.28884768857216125,-5.262945801467305,0.02525216847438222,0.03165352715706117,0.25179160786536703,-0.0046585770324919645,-0.0046585770324919645,0.07706665994696996,44
2023_01_JAX_IND,2023-09-10,2023,1,00-0039164,A.Richardson,IND,JAX,-0.10700346,-4.3871417,41,-0.23044011,-9.448045,-7.833982,0.3902439,24.0,12.0,1.0,1.0,4.0,215.0,5.8378377,216.0,136.0,6.0,0.0,41.0,41.0,24.0,0.58536583,5.243902,5.268293,-0.10700346,0.3902439,0.024390243,0.024390243,0.09756097,0.030694839686936946,-0.09832829474263158,0.4585444359035986,-0.1376982975311943,-0.06830054800229246,-0.1376982975311943,-0.18881244333967614,-8.423110678004221,-0.09345537525728892,-0.08180898549541879,-0.2195072830266131,-0.1892183379235749,-0.1091225998874118,0.37146474919529476,1
2023_02_IND_HOU,2023-09-17,2023,2,00-0039164,A.Richardson,IND,HOU,0.173292,1.7329199,10,0.173292,1.7329199,-10.841553,0.5,6.0,4.0,0.0,0.0,0.0,56.0,1.6,16.0,61.0,1.0,0.0,10.0,10.0,6.0,0.6,5.6,1.6,0.173292,0.5,0.0,0.0,0.0,0.03851923346958544,0.3362440497328568,0.45998259823187987,0.13477276265182112,0.04001740176812013,0.13477276265182112,0.30084436078461163,-6.245456284706289,0.1233503551628421,0.12755236466320505,0.2623251273150262,0.020215355059810508,-0.1091225998874118,0.2724795773607994,2
2023_04_LA_IND,2023-10-01,2023,4,00-0039164,A.Richardson,IND,LA,0.24868678,7.2119164,29,0.24868678,7.2119164,-16.399487,0.41379312,11.0,14.0,0.0,2.0,2.0,200.0,12.44,311.0,56.0,3.0,0.0,29.0,29.0,11.0,0.37931034,6.8965516,10.724138,0.24868678,0.41379312,0.06896552,0.0,0.06896552,-0.040921664910149695,-0.6751497233842031,0.4406546690509665,0.2896084404752971,-0.026861552243028886,0.2896084404752971,0.2741626340601796,-14.93393467901677,-0.027776091044942053,0.02547585849503219,0.3150842989703293,0.11406098163957541,-0.1091225998874118,0.22571112445248473,3
2023_05_TEN_IND,2023-10-08,2023,5,00-0039164,A.Richardson,IND,TEN,0.16431513,2.1360967,13,0.16431513,2.1360967,14.394049,0.3846154,9.0,3.0,0.0,0.0,1.0,81.0,11.083333,133.0,44.0,1.0,0.0,13.0,13.0,9.0,0.6923077,6.230769,10.230769,0.16431513,0.3846154,0.0,0.0,0.07692308,0.027351604894008587,0.679133905190649,0.43329852065958974,0.1369635293928719,-0.04868312916674611,0.1369635293928719,0.06661652879870845,9.893653907489767,-0.09056887341516379,-0.09769860548817204,0.039264923904699864,0.09587352565119071,-0.1091225998874118,0.19729091453347786,4
2024_01_HOU_IND,2024-09-08,2024,1,00-0039164,A.Richardson,IND,HOU,-0.14443456,-3.0331256,21,-0.14443456,-3.0331256,-14.212923,0.2857143,9.0,9.0,1.0,2.0,2.0,199.0,16.421053,312.0,51.0,2.0,0.0,21.0,21.0,9.0,0.42857143,9.476191,14.857142,-0.14443456,0.2857143,0.0952381,0.04761905,0.0952381,0.05238845238090393,0.22714502002276218,0.4804173808385413,-0.19682300874591704,-0.1947030823518317,-0.19682300874591704,-0.016882191701808075,-9.616826600258047,-0.09093534635044831,0.12755236466320505,-0.069270644082712,0.06324937795108222,-0.1091225998874118,0.1778272968008811,5
2024_02_IND_GB,2024-09-15,2024,2,00-0039164,A.Richardson,IND,GB,-0.22972837,-8.040493,35,-0.22972837,-8.040493,-8.146408,0.37142858,17.0,14.0,3.0,1.0,1.0,198.0,12.205882,415.0,74.0,3.0,0.0,35.0,35.0,17.0,0.4857143,5.6571426,11.857142,-0.22972837,0.37142858,0.028571429,0.08571429,0.028571429,0.0399002700450189,1.325791410565375,0.45100080252885993,-0.2696286409499414,-0.07957222343683418,-0.2696286409499414,-0.2345277438188156,-10.372336069168233,-0.0704244240653214,-0.004799372913893114,-0.27442801386383453,0.006835824094088096,-0.1091225998874118,0.16353141695794338,6
2024_03_CHI_IND,2024-09-22,2024,3,00-0039164,A.Richardson,IND,CHI,-0.49014404,-10.293025,21,-0.49014404,-10.293025,-9.81645,0.23809524,10.0,8.0,2.0,0.0,1.0,156.0,9.65,193.0,98.0,3.0,0.0,21.0,21.0,10.0,0.47619048,7.428571,9.190476,-0.49014404,0.23809524,0.0,0.0952381,0.04761905,0.0334668263161372,0.39495565882079786,0.4490973244367676,-0.5236108704769801,-0.2110020856319504,-0.5236108704769801,-0.5741242560159537,-13.506617752132302,-0.2452001071582547,-0.08398021185511086,-0.6075910823320909,-0.0824783079144995,-0.1091225998874118,0.15254059655413787,7
2024_04_PIT_IND,2024-09-29,2024,4,00-0039164,A.Richardson,IND,PIT,1.0694822,4.277929,4,1.0694822,4.277929,12.094656,0.75,3.0,1.0,0.0,0.0,0.0,71.0,14.0,56.0,23.0,0.0,0.0,4.0,4.0,3.0,0.75,17.75,14.0,1.0694822,0.75,0.0,0.0,0.0,0.11801671150083463,0.843965883760434,0.4963658217848197,0.9514654957974442,0.2536341782151803,0.9514654957974442,1.0188178136902002,10.231327229631024,0.279150644174825,-0.05066439360807867,0.9008011021893656,0.044572226357570105,-0.1091225998874118,0.14381700412072182,8
2024_07_MIA_IND,2024-10-20,2024,7,00-0039164,A.Richardson,IND,MIA,-0.222054,-5.329296,24,-0.222054,-5.329296,-18.677557,0.29166666,10.0,14.0,0.0,0.0,0.0,129.0,10.041667,241.0,54.0,4.0,0.0,24.0,24.0,10.0,0.41666666,5.375,10.041667,-0.222054,0.29166666,0.0,0.0,0.0,0.0583319515577913,0.2810168919475736,0.4782284726563215,-0.28038595622698076,-0.1865618159237623,-0.28038595622698076,-0.3542173313958111,-22.491491542763317,-0.1974726594296417,-0.13216332672662162,-0.4125492829536024,-0.008814859477024872,-0.1091225998874118,0.1367296624090891,9
2024_08_IND_HOU,2024-10-27,2024,8,00-0039164,A.Richardson,IND,HOU,-0.21871008,-8.092273,37,-0.21871008,-8.092273,-24.750744,0.21621622,10.0,21.0,1.0,1.0,5.0,140.0,15.28125,489.0,89.0,9.0,0.0,37.0,37.0,10.0,0.27027026,3.7837837,13.216216,-0.21871008,0.21621622,0.027027028,0.027027028,0.13513513,0.02028045261063335,-0.44830141622944825,0.4404586805350877,-0.23899053239979504,-0.22424245908332835,-0.23899053239979504,-0.09115771512595663,-20.154647416298086,-0.16043342338539857,0.12755236466320505,-0.11143816773658999,-0.019794819757782016,-0.1091225998874118,0.13086931869138158,10
2024_11_IND_NYJ,2024-11-17,2024,11,00-0039164,A.Richardson,IND,NYJ,0.26335478,8.690708,33,0.26335478,8.690708,7.2809916,0.4848485,20.0,10.0,0.0,1.0,2.0,241.0,10.5,315.0,91.0,5.0,0.0,33.0,33.0,20.0,0.6060606,7.3030305,9.545455,0.26335478,0.4848485,0.030303031,0.0,0.060606062,0.06708929350553113,1.5261751631823504,0.44908018192817667,0.1962654847842638,0.035768317369919034,0.1962654847842638,0.15633891701451175,8.035880785897087,0.06060566894146702,-0.10701586127528319,0.08924962350898064,-0.008987285286386043,-0.1091225998874118,0.1259569127308357,11
2024_12_DET_IND,2024-11-24,2024,12,00-0039164,A.Richardson,IND,DET,-0.09255811,-2.5916271,28,-0.09255811,-2.5916271,-14.439786,0.35714287,11.0,17.0,0.0,0.0,0.0,172.0,13.321428,373.0,75.0,6.0,0.0,28.0,28.0,11.0,0.39285713,6.142857,13.321428,-0.09255811,0.35714287,0.0,0.0,0.0,-0.0017012388086216222,-0.1659489339266937,0.4447911696918264,-0.09085686946154668,-0.08764830403402002,-0.09085686946154668,-0.04023500647718738,-13.305989683519005,-0.05598859306590265,0.05232310179298093,-0.038533767668565755,-0.011725323878970552,-0.1091225998874118,0.12179440917684566,12
2024_13_IND_NE,2024-12-01,2024,13,00-0039164,A.Richardson,IND,NE,-0.059275646,-1.4226155,24,-0.059275646,-1.4226155,-2.827234,0.45833334,12.0,10.0,2.0,2.0,0.0,109.0,16.416666,394.0,47.0,2.0,0.0,24.0,24.0,12.0,0.5,4.5416665,16.416666,-0.059275646,0.45833334,0.083333336,0.083333336,0.0,0.04817305244633314,0.11451567930450723,0.4502012016697969,-0.10744869820901509,0.008132141597643916,-0.10744869820901509,-0.18170055171624058,-6.4242454023780216,-0.008869499268050696,-0.12242490595355862,-0.2298736041625737,-0.03077707226288443,-0.1091225998874118,0.11823661399209774,13
2024_15_IND_DEN,2024-12-15,2024,15,00-0039164,A.Richardson,IND,DEN,-0.39389458,-15.755783,40,-0.5187678,-20.750711,-16.093035,0.275,17.0,19.0,2.0,0.0,2.0,161.0,9.131579,347.0,91.0,9.0,0.0,40.0,40.0,17.0,0.425,4.025,8.675,-0.39389458,0.275,0.0,0.05,0.05,-0.0465433095049816,-1.986847081004631,0.40289127719660583,-0.3473512734818501,-0.12789127123614136,-0.3473512734818501,-0.3622410558297705,-13.299409538955098,-0.11641448229771251,0.03165352715706117,-0.3156977463247889,-0.054388000996735165,-0.1091225998874118,0.11517415004934561,14
2024_16_TEN_IND,2024-12-22,2024,16,00-0039164,A.Richardson,IND,TEN,0.20203207,2.4243848,12,0.20203207,2.4243848,-6.4206853,0.5,7.0,3.0,1.0,1.0,1.0,123.0,8.090909,89.0,83.0,1.0,0.0,12.0,12.0,7.0,0.5833333,10.25,7.4166665,0.20203207,0.5,0.083333336,0.083333336,0.083333336,0.06843720730976831,0.39365993605105065,0.48969806681304945,0.13359486702246892,0.010301933186950551,0.13359486702246892,0.1043334688440652,-10.921080074596414,0.024815735091992586,-0.09769860548817204,0.03589626153429688,-0.04724679494994157,-0.1091225998874118,0.1125227187396392,15
2025_05_LV_IND,2025-10-05,2025,5,00-0039164,A.Richardson,IND,LV,-0.60581,-1.21162,2,-0.60581,-1.21162,-8.090042,0.5,1.0,1.0,0.0,0.0,0.0,9.0,15.5,31.0,7.0,0.0,0.0,2.0,2.0,1.0,0.5,4.5,15.5,-0.60581,0.5,0.0,0.0,0.0,0.16673221490134277,1.044303753361795,0.5309706237902203,-0.7725422014926819,-0.03097062379022031,-0.7725422014926819,-0.6958792731888982,-8.422359551830533,0.027968276102332823,-0.09006928659755913,-0.862611488090241,-0.1091225998874118,-0.1091225998874118,0.11021607535612377,16
2024_03_NYG_CLE,2024-09-22,2024,3,00-0039337,M.Nabers,NYG,CLE,-0.96373236,-0.96373236,1,-0.96373236,-0.96373236,-69.160416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.96373236,0.0,0.0,0.0,0.0,0.16017258774123577,1.3842707538338372,0.5037757204318873,-1.123904949534754,-0.5037757204318873,-1.123904949534754,-0.9264309310438023,-70.90245461124165,-0.4392662312239791,0.037301430749715814,-1.0866035187850382,-1.0745152225315582,-1.0745152225315582,0.14916330304908842,1
2024_06_TB_NO,2024-10-13,2024,6,00-0039376,S.Rattler,NO,TB,-0.30769762,-13.846393,45,-0.5090587,-22.907642,-12.420792,0.35555556,22.0,16.0,2.0,1.0,5.0,222.0,8.15,326.0,109.0,9.0,0.0,45.0,45.0,22.0,0.4888889,4.9333334,7.2444444,-0.30769762,0.35555556,0.022222223,0.044444446,0.11111111,0.021098293871437624,-0.966292206659457,0.4603274648691498,-0.328795917839562,-0.10477190070403447,-0.328795917839562,-0.3225837904784651,-13.957569913239148,-0.10627113916442171,-0.014886166510340674,-0.3436820843499027,-0.30962752955615025,-0.21253430759379335,0.22258411076865664,1
2024_07_DEN_NO,2024-10-17,2024,7,00-0039376,S.Rattler,NO,DEN,-0.68522835,-28.094362,41,-0.68522835,-28.094362,-0.08063137,0.29268292,25.0,10.0,0.0,0.0,6.0,136.0,7.0857143,248.0,87.0,10.0,0.0,41.0,41.0,25.0,0.6097561,3.317073,6.0487804,-0.68522835,0.29268292,0.0,0.0,0.14634146,-0.04518967853577812,-1.1355521429274533,0.44771555656211653,-0.6400386692425422,-0.15503264063613692,-0.6400386692425422,-0.6535748206212592,2.712993837445373,-0.09873157233219737,0.03165352715706117,-0.608385142085481,-0.4518349030085441,-0.21253430759379335,0.16179101117688524,2
2024_08_NO_LAC,2024-10-27,2024,8,00-0039376,S.Rattler,NO,LAC,-0.22028624,-5.947728,27,-0.22028624,-5.947728,-18.309752,0.33333334,12.0,12.0,0.0,0.0,3.0,140.0,5.625,135.0,86.0,3.0,0.0,27.0,27.0,12.0,0.44444445,5.185185,5.0,-0.22028624,0.33333334,0.0,0.0,0.11111111,0.05373421611062325,-0.7027535629755591,0.4380172227244313,-0.27402045132390296,-0.10468387945699048,-0.27402045132390296,-0.18161281334844992,-14.966063256430331,-0.07368708357464648,0.03867342186482982,-0.23534702945907315,-0.38128096708076553,-0.21253430759379335,0.13387412882391606,3
2024_15_WAS_NO,2024-12-15,2024,15,00-0039376,S.Rattler,NO,WAS,0.28582755,6.288206,22,0.28582755,6.288206,-14.986138,0.4090909,10.0,11.0,0.0,1.0,0.0,135.0,9.476191,199.0,40.0,1.0,0.0,22.0,22.0,10.0,0.45454547,6.1363635,9.045455,0.28582755,0.4090909,0.045454547,0.0,0.0,-0.009025085316702687,-1.2726063719795733,0.45578910693223146,0.29485263262848554,-0.0466982005506244,0.29485263262848554,0.11843173605663143,-17.8201231322083,-0.06755791775119235,-0.1673958112551514,0.12745682137333414,-0.25408557974901763,-0.21253430759379335,0.11725773584688498,4
2024_16_NO_GB,2024-12-23,2024,16,00-0039376,S.Rattler,NO,GB,-0.527977,-17.42324,33,-0.527977,-17.42324,-14.122088,0.3030303,15.0,14.0,1.0,0.0,3.0,129.0,9.0,270.0,60.0,6.0,0.0,33.0,33.0,15.0,0.45454547,3.909091,8.181818,-0.527977,0.3030303,0.0,0.030303031,0.09090909,-0.137394239593298,-2.9059097329598376,0.3863702665046303,-0.39058275015279575,-0.08333995444332049,-0.39058275015279575,-0.5327763626599868,-16.348016420425555,-0.13882269109603734,-0.004799372913893114,-0.39538212306668885,-0.2830182254440443,-0.21253430759379335,0.10611606266306174,5
2024_17_LV_NO,2024-12-29,2024,17,00-0039376,S.Rattler,NO,LV,-0.40111077,-15.64332,39,-0.40111077,-15.64332,-14.223869,0.3846154,20.0,14.0,2.0,1.0,3.0,191.0,7.9444447,286.0,115.0,4.0,0.0,39.0,39.0,20.0,0.51282054,4.8974357,7.3333335,-0.40111077,0.3846154,0.025641026,0.051282052,0.07692308,0.021775763603853734,-0.9477435190293348,0.44995748011519876,-0.42288653192203,-0.06534208862235513,-0.42288653192203,-0.4911800549157354,-14.55618676130319,-0.08741633240482355,-0.09006928659755913,-0.5129558185195892,-0.32327503190073703,-0.21253430759379335,0.09812224839607883,6
2024_18_NO_TB,2025-01-05,2024,18,00-0039376,S.Rattler,NO,TB,-0.024374751,-1.072489,44,-0.024374751,-1.072489,1.911251,0.4090909,26.0,16.0,0.0,1.0,2.0,228.0,8.809524,370.0,145.0,6.0,0.0,44.0,44.0,26.0,0.59090906,5.181818,8.409091,-0.024374751,0.4090909,0.022727273,0.0,0.045454547,0.09354288117060805,1.561892124406428,0.45625545032002673,-0.11791763254473353,-0.04716454393841968,-0.11791763254473353,-0.03926091788446615,0.3744726616433596,-0.052735796947930014,-0.014886166510340674,-0.1328037990550742,-0.29387254751021585,-0.21253430759379335,0.09213616667332865,7
2025_01_ARI_NO,2025-09-07,2025,1,00-0039376,S.Rattler,NO,ARI,-0.083848104,-3.940861,47,-0.083848104,-3.940861,-4.958503,0.42553192,27.0,19.0,0.0,0.0,1.0,208.0,7.304348,336.0,85.0,2.0,0.0,47.0,47.0,27.0,0.5744681,4.425532,7.1489363,-0.083848104,0.42553192,0.0,0.0,0.021276595,0.028379326781389082,-0.7083436416267637,0.45913166279283624,-0.11222743066227134,-0.033599739021931696,-0.11222743066227134,-0.1564655703893702,-5.339503086191147,-0.054317893684097285,-0.07261746650848792,-0.18484489717075928,-0.27868571215509363,-0.21253430759379335,0.08752218227768915,8
2025_02_SF_NO,2025-09-14,2025,2,00-0039376,S.Rattler,NO,SF,-0.07630652,-2.8233414,37,-0.20208292,-7.477068,3.7840037,0.4054054,25.0,9.0,0.0,3.0,3.0,186.0,7.352941,250.0,90.0,5.0,0.0,37.0,37.0,25.0,0.6756757,5.027027,6.756757,-0.07630652,0.4054054,0.08108108,0.0,0.08108108,0.03868971658020974,-0.5678194129854308,0.4698324971946571,-0.11499623847275735,-0.06442709501112437,-0.11499623847275735,-0.13224170269986782,2.072988989536478,-0.06330136256078184,-0.05593518080732021,-0.17093141928007755,-0.26489533242978697,-0.21253430759379335,0.08389259794882868,9
2025_03_NO_SEA,2025-09-21,2025,3,00-0039376,S.Rattler,NO,SEA,0.035190728,1.4428198,41,0.035190728,1.4428198,7.230155,0.5121951,28.0,10.0,1.0,1.0,2.0,205.0,8.051282,314.0,102.0,7.0,0.0,41.0,41.0,28.0,0.68292683,5.0,7.6585364,0.035190728,0.5121951,0.024390243,0.024390243,0.048780486,-0.049535265562707126,0.04623362635200756,0.4351808332640908,0.08472599312441939,0.07701427705695413,0.08472599312441939,0.022636303558877996,6.6516752748546875,0.06532623603523763,-0.012554424002834267,0.07217156912158512,-0.2246862538401209,-0.21253430759379335,0.08099474230327584,10
2025_04_NO_BUF,2025-09-28,2025,4,00-0039376,S.Rattler,NO,BUF,-0.2803313,-8.40994,30,-0.2803313,-8.40994,7.0953803,0.36666667,18.0,9.0,0.0,1.0,3.0,109.0,4.4444447,120.0,43.0,4.0,0.0,30.0,30.0,18.0,0.6,3.6333334,4.0,-0.2803313,0.36666667,0.033333335,0.0,0.1,0.03728101731543821,1.4357875297108438,0.44592203586721535,-0.3176123309255151,-0.07925536125326271,-0.3176123309255151,-0.26003239454453886,5.6682035806179565,-0.06679094915638129,0.020298919065538018,-0.29731341185997706,-0.2328567867013504,-0.21253430759379335,0.07865538973413795,11
2025_05_NYG_NO,2025-10-05,2025,5,00-0039376,S.Rattler,NO,NYG,0.24127488,7.4795213,31,0.24127488,7.4795213,-3.1505966,0.516129,21.0,10.0,0.0,1.0,0.0,225.0,7.129032,221.0,96.0,1.0,0.0,31.0,31.0,21.0,0.67741936,7.2580647,7.129032,0.24127488,0.516129,0.032258064,0.0,0.0,-0.02846810878680542,-3.200837106345915,0.41087411700845716,0.2697429871694882,0.10525489986776354,0.2697429871694882,0.1727819253348171,-4.098716368225402,0.055405642421940515,-0.0684929530478657,0.20125003412162248,-0.1863561491125703,-0.21253430759379335,0.07675098730870863,12
2025_06_NE_NO,2025-10-12,2025,6,00-0039376,S.Rattler,NO,NE,0.13945796,3.9048228,28,-0.05162227,-1.4454236,6.551737,0.5,20.0,6.0,0.0,0.0,2.0,223.0,8.5,221.0,99.0,4.0,0.0,28.0,28.0,20.0,0.71428573,7.964286,7.892857,0.13945796,0.5,0.0,0.0,0.071428575,0.05085744745208233,-0.15615951668764735,0.46359785229417894,0.08860050850437672,0.036402147705821064,0.08860050850437672,0.017033050002900424,2.9547254590569145,0.03279715746450851,-0.12242490595355862,-0.033824397449181906,-0.1706748595661422,-0.21253430759379335,0.07519060511573279,13
2025_07_NO_CHI,2025-10-19,2025,7,00-0039376,S.Rattler,NO,CHI,-0.3399707,-12.238946,36,-0.3399707,-12.238946,0.39530477,0.3611111,20.0,9.0,3.0,2.0,4.0,209.0,12.0625,386.0,69.0,7.0,0.0,36.0,36.0,20.0,0.5555556,5.8055553,10.722222,-0.3399707,0.3611111,0.055555556,0.083333336,0.11111111,0.011540818997049253,0.05272684584483919,0.4406814482782899,-0.3515115268904208,-0.07957034378991712,-0.3515115268904208,-0.4239509197484824,-3.2948628638361743,-0.12218424147469908,-0.08398021185511086,-0.43549173874553165,-0.19697723771193149,-0.21253430759379335,0.07390562582084279,14
2025_08_TB_NO,2025-10-26,2025,8,00-0039376,S.Rattler,NO,TB,-0.29270992,-7.025038,24,-0.4900111,-11.760266,5.5853,0.375,15.0,5.0,1.0,0.0,3.0,117.0,8.476191,178.0,58.0,4.0,0.0,24.0,24.0,15.0,0.625,4.875,7.4166665,-0.29270992,0.375,0.0,0.041666668,0.125,0.05061462355478128,-0.39706521641285925,0.4631018632458385,-0.34332454038484417,-0.08810186324583852,-0.34332454038484417,-0.30759608334040356,4.048521681456897,-0.08682670332953707,-0.014886166510340674,-0.35821070689518486,-0.21253430759379335,-0.21253430759379335,0.07284321806863445,15
2024_18_BUF_NE,2025-01-05,2024,18,00-0039398,J.Milton,NE,BUF,0.40657642,11.790716,29,0.40657642,11.790716,17.124943,0.51724136,22.0,7.0,0.0,1.0,0.0,241.0,9.655172,280.0,72.0,3.0,0.0,29.0,29.0,22.0,0.7586207,8.310345,9.655172,0.40657642,0.51724136,0.03448276,0.0,0.0,0.014320146934302464,-0.30905660943145474,0.43898300080584157,0.39225627790281,0.07825835795117747,0.39225627790281,0.4268753439026505,15.697766053915077,0.08378373498668512,0.020298919065538018,0.412555196968348,0.4079655841466977,0.5975605605566416,0.14916330304908842,1
2025_03_DAL_CHI,2025-09-21,2025,3,00-0039398,J.Milton,DAL,CHI,-0.14522019,-0.7261009,5,-0.14522019,-0.7261009,4.929509,0.6,3.0,1.0,1.0,0.0,0.0,41.0,13.4,67.0,7.0,0.0,0.0,5.0,5.0,3.0,0.6,8.2,13.4,-0.14522019,0.6,0.0,0.2,0.0,-0.03436994574507084,0.09475298734564422,0.4174734749614453,-0.11085024454156552,0.1825265488804126,-0.11085024454156552,-0.2292004021417472,1.239341529789085,0.11670467787878602,-0.08398021185511086,-0.19483045639667634,0.10556829758994613,0.5975605605566416,0.10624169930569174,2
2025_08_DAL_DEN,2025-10-26,2025,8,00-0039398,J.Milton,DAL,DEN,1.4334276,5.7337103,4,1.4334276,5.7337103,11.561296,0.75,3.0,1.0,0.0,1.0,0.0,58.0,12.0,48.0,14.0,0.0,0.0,4.0,4.0,3.0,0.75,14.5,12.0,1.4334276,0.75,0.25,0.0,0.0,-0.07964665760980866,-2.103150857646785,0.4531371001072803,1.513074229860175,0.2968628998927197,1.513074229860175,1.4650810994074275,14.354921668320292,0.358585511741823,0.03165352715706117,1.5447277570172362,0.5975605605566416,0.5975605605566416,0.08770330050745664,3
2024_18_CAR_ATL,2025-01-05,2024,18,00-0039491,J.Coker,CAR,ATL,1.3107094,1.3107094,1,1.3107094,1.3107094,41.245007,1.0,1.0,0.0,0.0,0.0,0.0,19.0,16.0,16.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0,16.0,1.3107094,1.0,0.0,0.0,0.0,0.10429827721152674,0.5078312302595833,0.5039275834190864,1.206411080050131,0.4960724165809136,1.206411080050131,1.275582776851368,40.98250037006402,0.5536569886530093,-0.035126580410289834,1.1712844996398413,1.1582541405585576,1.1582541405585576,0.14916330304908842,1
2024_01_DEN_SEA,2024-09-08,2024,1,00-0039732,B.Nix,DEN,SEA,-0.4154024,-18.277706,44,-0.4740506,-20.858227,-5.0897765,0.25,26.0,14.0,2.0,0.0,2.0,132.0,6.285714,264.0,68.0,8.0,0.0,44.0,44.0,26.0,0.59090906,3.0,6.0,-0.4154024,0.25,0.0,0.045454547,0.045454547,0.05191469604444232,1.4248021922370933,0.44728076326324134,-0.4673171084589931,-0.19728076326324134,-0.4673171084589931,-0.427956836417385,-5.668256232255908,-0.1968688742858073,-0.012554424002834267,-0.47987153246182734,-0.40648624880036477,0.01928975393678549,0.27652028596581646,1
2024_02_PIT_DEN,2024-09-15,2024,2,00-0039732,B.Nix,DEN,PIT,-0.2331034,-8.6248255,37,-0.2331034,-8.6248255,-4.3365116,0.35135135,20.0,13.0,2.0,0.0,2.0,231.0,9.285714,325.0,125.0,7.0,0.0,37.0,37.0,20.0,0.5405405,6.243243,8.783784,-0.2331034,0.35135135,0.0,0.054054055,0.054054055,-0.0441741268729531,-0.024211536505308193,0.43259364526399474,-0.1889292676354087,-0.08124229471811156,-0.1889292676354087,-0.2837677881164405,-6.199840372908039,-0.11949800527929183,-0.05066439360807867,-0.23959366124348738,-0.32968229165980617,0.01928975393678549,0.20381673297643005,2
2024_03_DEN_TB,2024-09-22,2024,3,00-0039732,B.Nix,DEN,TB,0.058773756,2.1158552,36,0.058773756,2.1158552,4.9430223,0.5277778,25.0,11.0,0.0,0.0,0.0,216.0,6.888889,248.0,99.0,2.0,0.0,36.0,36.0,25.0,0.6944444,6.0,6.888889,0.058773756,0.5277778,0.0,0.0,0.0,0.15124148375419255,2.8748806113070375,0.48717346364065606,-0.09246772772697087,0.04060432738259834,-0.09246772772697087,0.04388758951688101,3.406243963866565,0.06595108769371733,-0.014886166510340674,-0.10735389423731154,-0.2590450770038636,0.01928975393678549,0.16935026317722188,3
2024_04_DEN_NYJ,2024-09-29,2024,4,00-0039732,B.Nix,DEN,NYJ,-0.5186031,-12.965077,25,-0.63211703,-15.802926,-14.799311,0.12,12.0,13.0,0.0,1.0,0.0,60.0,10.12,253.0,34.0,2.0,0.0,25.0,25.0,12.0,0.48,2.4,10.12,-0.5186031,0.12,0.04,0.0,0.0,-0.05315255606639964,-1.375242762889005,0.3854186067251777,-0.465450530405158,-0.2654186094073867,-0.465450530405158,-0.6256189477468408,-14.044421452567269,-0.3042428330388377,-0.10701586127528319,-0.5724663916804411,-0.33559670332563846,0.01928975393678549,0.1484839487328562,4
