season,week,player_id,player_name,position,sacks,qb_hits,tfls,forced_fumbles,solo_tackles,assist_tackles,total_tackles,pressures,impact_plays,epa_against,raw_composite,career_game_number,smoothed_composite,composite_uncertainty
2020,7,00-0033122,Shilique Calhoun,LB,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,-0.11253145337104797,-0.32344621578518334,6,0.520694894459283,1.7658022134235218
2020,9,00-0033122,Shilique Calhoun,LB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.9199894666671753,-1.1315379781878736,7,0.15353203387102593,1.7879271445577358
2020,15,00-0033122,Shilique Calhoun,LB,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,-0.04601793363690376,-0.36228232646377856,8,0.038906620463291616,1.6915266369192152
2020,1,00-0033125,Joe Schobert,LB,0.0,0.0,1.0,0.0,5.0,3.0,8.0,0.0,1.0,-0.33343371748924255,-0.3112479869756406,1,-0.3112479869756406,
2020,2,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,0.1399704712842192,-0.1057729415979782,2,-0.26558686578060453,
2020,3,00-0033125,Joe Schobert,LB,0.0,0.0,1.0,0.0,6.0,2.0,8.0,0.0,1.0,0.07393084880378512,-0.21976137896688525,3,-0.2554034242664447,0.10294266816348581
2020,4,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,-0.7564765214920044,-0.8282014282376415,4,-0.3826918695933773,0.3192342700209107
2020,5,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.018145287409424782,-0.13673880503021205,5,-0.328035633023785,0.2949026853240524
2020,6,00-0033125,Joe Schobert,LB,0.0,1.0,0.0,0.0,7.0,3.0,10.0,1.0,0.0,0.32146230985579843,0.2850331826843502,6,-0.19179811842197725,0.3614615237404205
2020,7,00-0033125,Joe Schobert,LB,0.0,0.0,1.0,0.0,2.0,6.0,8.0,0.0,1.0,-0.5629020358125368,-0.6154255114865136,7,-0.2859375391029853,0.3623236261276328
2020,9,00-0033125,Joe Schobert,LB,0.5,1.0,0.0,0.0,5.0,1.0,6.0,1.5,0.5,0.2788135912269354,0.3486500377046734,8,-0.14491807759017228,0.4016221767083754
2020,10,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,3.0,6.0,9.0,0.0,0.0,-0.3227301724255085,-0.4791078185131802,9,-0.2191824644619518,0.38719786157538777
2020,11,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,8.0,5.0,13.0,0.0,0.0,0.08169130751719841,-0.176165350192933,10,-0.2096231057355032,0.3654383163991481
2020,12,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,1.0,7.0,1.0,8.0,0.0,1.0,0.5547213041120105,0.008743943285705002,11,-0.16109709484190138,0.37090635989146026
2020,13,00-0033125,Joe Schobert,LB,1.0,2.0,0.0,0.0,5.0,7.0,12.0,3.0,1.0,0.42508876249194144,1.1876458506899152,12,0.13862355972072454,0.5741190091046497
2020,14,00-0033125,Joe Schobert,LB,0.0,1.0,1.0,0.0,5.0,3.0,8.0,1.0,1.0,0.04224293157458305,0.0625472275554702,13,0.1217177081284458,0.5724671811159516
2020,15,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,6.0,5.0,11.0,0.0,0.0,-0.03618731552904302,-0.2672754307799581,14,0.035274788371022714,0.5101202942978825
2020,16,00-0033125,Joe Schobert,LB,1.0,1.0,0.0,1.0,6.0,2.0,8.0,2.0,2.0,0.3300860700282184,0.7793605841580201,15,0.2006271874347999,0.5584563136706459
2020,17,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0004980837305386862,-0.37688563284249454,16,0.0722910051509567,0.5748401109117177
2021,1,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,-0.4363693714141846,-0.6616803643824317,17,-0.0908137436342407,0.5809184339920462
2021,2,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,6.0,4.0,10.0,0.0,0.0,-0.3404886268079281,-0.4877725446881606,18,-0.1790268105351118,0.5920619572315132
2021,3,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,-0.1479695051908493,-0.3686947216700839,19,-0.22117523523177227,0.5839592388812186
2021,4,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,-0.4607593814531962,-0.9177279880328711,20,-0.3759647358542387,0.6481387473659671
2021,5,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.1947223126888275,-0.08720420634738124,21,-0.3117957292971592,0.6469905930529194
2021,6,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,-1.8795143775641918,-1.4559373477000965,22,-0.5660494222755896,0.5940683613170831
2021,8,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,1.0,4.0,3.0,7.0,0.0,1.0,0.9156865179538727,0.29661283344747164,23,-0.374346698781576,0.6175090083344326
2021,9,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,-0.021438270807266235,-0.33739460824325074,24,-0.3661351231063926,0.6168034314465014
2021,10,00-0033125,Joe Schobert,LB,0.0,0.0,1.0,0.0,5.0,5.0,10.0,0.0,1.0,0.4730536111376502,0.19638512844122777,25,-0.241130622762477,0.5163369051620303
2021,11,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,-0.5522948453823725,-0.6244772499863178,26,-0.3263187621455528,0.5199616764240563
2021,12,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,6.0,2.0,8.0,0.0,0.0,0.11653824429959059,-0.18094649484988015,27,-0.29401381385762554,0.519904040888802
2021,13,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,-0.052284106080021174,-0.30081777659557557,28,-0.29552580557717,0.5196271919232458
2021,14,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,0.0,-0.4566647027220045,-0.7633254998166307,29,-0.39948129318593906,0.5336365385654932
2021,15,00-0033125,Joe Schobert,LB,0.0,1.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.3022896305968364,0.18753074817172571,30,-0.2690341728842358,0.5329737545304633
2021,16,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,4.0,6.0,10.0,0.0,0.0,0.21583162397146224,-0.10688524368469013,31,-0.233001077506559,0.5321077452076831
2021,18,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,-0.18680412229150534,-0.3826164737535668,32,-0.2662489433392274,0.3532138781165764
2021,19,00-0033125,Joe Schobert,LB,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,3.441346804300944,1.8049039622090823,33,0.19400725789373033,0.7205837591811144
2022,4,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,1.0,3.0,2.0,5.0,0.0,1.0,2.0751046737035117,0.939687478460964,34,0.3597139735753378,0.7752356374372144
2022,7,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,-0.3608473287895322,-0.47643872205890603,35,0.17390226343439474,0.7927175138746972
2022,11,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.13493308424949646,-0.25568885258937224,36,0.07843757098466876,0.7681353973868404
2022,13,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,-0.44214992225170135,-0.680410841803155,37,-0.09019540963484762,0.8001422907037443
2022,14,00-0033125,Joe Schobert,LB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.5295120477676392,-0.9967952698028719,38,-0.2916620452277419,0.8571256233435487
2022,3,00-0033129,Carl Nassib,LB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0015895452816039324,-0.31673048782349095,1,-0.31673048782349095,
2022,4,00-0033129,Carl Nassib,LB,1.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,0.005883057912190755,0.3875211936030806,2,-0.1602301141731417,
2022,5,00-0033129,Carl Nassib,LB,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,-0.3566843867301941,-0.26840902243897274,3,-0.1842698715655486,0.39339332377109876
2022,6,00-0033129,Carl Nassib,LB,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.2774145603179932,0.9718483661159976,4,0.07264529236368386,0.6102364255180238
2022,7,00-0033129,Carl Nassib,LB,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.38318464159965515,-0.1451530237438266,5,0.02424566656201487,0.5497602538615101
2022,8,00-0033129,Carl Nassib,LB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.661266803741455,-1.3208495857144413,6,-0.2746643894994198,0.7685022242491631
2022,9,00-0033129,Carl Nassib,LB,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.43140944838523865,-0.054762351131716805,7,-0.22579726986215248,0.7019163212075958
2022,10,00-0033129,Carl Nassib,LB,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4921002984046936,-0.018043861882594926,8,-0.17962984586669523,0.6506028483948249
2022,12,00-0033129,Carl Nassib,LB,0.5,1.0,1.0,0.0,2.0,1.0,3.0,1.5,1.5,1.2280338803927104,1.111149178839795,9,0.10720993740141369,0.7295005035751929
2022,13,00-0033129,Carl Nassib,LB,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.035524994134903,1.095848236027893,10,0.32690733709618686,0.7647468536930082
2022,14,00-0033129,Carl Nassib,LB,0.0,1.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,0.48251787821451825,0.16977997528048358,11,0.2919901455815861,0.747442096964422
2022,19,00-0033129,Carl Nassib,LB,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.21405152479807535,-0.18626577508917186,12,0.18571105209919544,0.7528453571880201
2020,10,00-0033147,Darron Lee,LB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3985201418399811,-0.16039149942643185,1,-0.16039149942643185,
2021,1,00-0033156,Joey Bosa,LB,1.0,2.0,0.0,1.0,3.0,1.0,4.0,3.0,2.0,0.584272843785584,1.1259838007341887,1,1.1259838007341887,
2021,2,00-0033156,Joey Bosa,LB,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.014477122575044632,-0.2787153844177006,2,0.813828426255991,
2021,3,00-0033156,Joey Bosa,LB,0.5,2.0,0.0,0.0,1.0,2.0,3.0,2.5,0.5,0.8093689642846584,0.8065393370953157,3,0.8122086286647299,0.7363199459340805
2021,4,00-0033156,Joey Bosa,LB,1.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.7649711132049561,1.4901723580067843,4,0.9628672351851864,0.762777470526334
2021,5,00-0033156,Joey Bosa,LB,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.5418189764022827,0.05669213020356192,5,0.7614949896337142,0.7367147653341611
2021,6,00-0033156,Joey Bosa,LB,1.0,2.0,1.0,0.0,4.0,0.0,4.0,3.0,2.0,1.038944561034441,1.4021312196519715,6,0.903858596304438,0.7286783215438946
2021,8,00-0033156,Joey Bosa,LB,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.19648633897304535,-0.15151921956264738,7,0.6693301927784191,0.7503580860583672
2021,9,00-0033156,Joey Bosa,LB,1.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,1.5103444724033277,1.6419272155041713,8,0.8854628644952529,0.7804583745414764
2021,10,00-0033156,Joey Bosa,LB,1.0,1.0,0.0,1.0,3.0,1.0,4.0,2.0,2.0,3.446285503251212,2.517435138289337,9,1.2481233697828271,0.9356850852345756
2021,11,00-0033156,Joey Bosa,LB,1.0,3.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,0.7767199065004077,1.3243006172414231,10,1.2650516469958484,0.8897967521887341
2021,12,00-0033156,Joey Bosa,LB,1.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,-0.5283994972705841,0.31788037374623507,11,1.0545691418292675,0.9128248351737469
2021,13,00-0033156,Joey Bosa,LB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5160740613937378,0.04116975287065232,12,0.829369277616242,0.8710858048589568
2021,14,00-0033156,Joey Bosa,LB,1.0,4.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,1.805031725338527,2.0440902365799687,13,1.0993072684970702,0.9348558242839142
2021,15,00-0033156,Joey Bosa,LB,1.0,1.0,0.0,1.0,2.0,2.0,4.0,2.0,2.0,2.880499026605061,2.1093259373656386,14,1.3237558615789742,0.9850473101313044
2021,17,00-0033156,Joey Bosa,LB,0.0,0.0,1.0,0.0,3.0,3.0,6.0,0.0,1.0,0.543031530720847,0.5177269506821772,15,1.1446383258241304,0.9389225762774907
2021,18,00-0033156,Joey Bosa,LB,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.2900314256548882,0.9767375801336238,16,1.107327049004018,0.9371964573771564
2022,1,00-0033156,Joey Bosa,LB,1.5,2.0,0.0,1.0,1.0,1.0,2.0,3.5,2.5,1.7664485488619124,1.6831572173700646,17,1.2352893086409171,0.8311828645164117
2022,2,00-0033156,Joey Bosa,LB,0.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.6118815183639525,1.7044088999954101,18,1.3395381067196932,0.8341233108090274
2022,17,00-0033156,Joey Bosa,LB,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.08482123911380768,-0.2644512157946099,19,0.9830960350498481,0.8553595675343438
2022,18,00-0033156,Joey Bosa,LB,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.974555492401123,1.550542286828093,20,1.1091952021116804,0.8664749071523661
2022,19,00-0033156,Joey Bosa,LB,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.44780799746513367,0.3003461745387993,21,0.9294509737621514,0.8681777302586428
2020,1,00-0033283,Tyus Bowser,LB,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.44455224275589,1.6185469613761527,1,1.6185469613761527,
2020,2,00-0033283,Tyus Bowser,LB,1.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.8647042512893677,1.3633049265476582,2,1.561826509192043,
2020,3,00-0033283,Tyus Bowser,LB,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,-1.6786742210388184,-1.471994602324641,3,0.8876440399661133,1.7153968963347335
2020,4,00-0033283,Tyus Bowser,LB,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.7129566470781962,0.5738481132690669,4,0.8179116118112141,1.4010599925278335
2020,5,00-0033283,Tyus Bowser,LB,0.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0697882354259491,0.08814014810913215,5,0.6557401754329737,1.2286934549581572
2020,6,00-0033283,Tyus Bowser,LB,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.045082539319992065,0.28207107160380984,6,0.5727025968042707,1.100734239977181
2020,8,00-0033283,Tyus Bowser,LB,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.8647767901420593,-0.37106721672097837,7,0.3629759715764376,1.0471895998518175
2020,11,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.7661615461111069,0.3231791198732716,8,0.35413222675351175,0.969551523523826
2020,12,00-0033283,Tyus Bowser,LB,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,-0.4172135094801585,0.3111587871854228,9,0.3445825735161587,0.9069390371027196
2020,13,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.30321848951280117,-0.03633036871023796,10,0.25993525302140386,0.8617342363218493
2020,14,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.3470335106054942,-0.05022535134079496,11,0.19101067427424856,0.7212927615088932
2020,15,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.42437465488910675,0.08988407619859394,12,0.1685380969241031,0.5703264096437187
2020,16,00-0033283,Tyus Bowser,LB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.09087924659252167,-0.018380003141756168,13,0.12700074135391218,0.26366993814844786
2020,17,00-0033283,Tyus Bowser,LB,0.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,1.1291338920593261,0.9329114189549458,14,0.30609200304303075,0.3445133856928034
2020,18,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,-0.06367092579603195,-0.2809196793752796,15,0.17564496250562847,0.37122013533833326
2020,19,00-0033283,Tyus Bowser,LB,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0617932081222534,0.3747140538213154,16,0.2198825383535589,0.3768763040575273
2021,1,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.15525662899017334,-0.20179899402717089,17,0.1261755311578412,0.3551725193241701
2021,2,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,-0.058496662974357606,-0.3640396908827451,18,0.01723881514882203,0.3821977640116887
2021,3,00-0033283,Tyus Bowser,LB,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.2741413513819377,0.5122213617967702,19,0.12723493662614385,0.40079707470325787
2021,4,00-0033283,Tyus Bowser,LB,2.0,2.0,0.0,0.0,2.0,2.0,4.0,4.0,2.0,1.2972700502723455,1.8788182793285064,20,0.5164756794488911,0.6864276984727699
2021,5,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,-0.1448654606938362,-0.3653242242694305,21,0.32052014528926404,0.7104556316407594
2021,7,00-0033283,Tyus Bowser,LB,0.5,1.0,1.0,0.0,1.0,4.0,5.0,1.5,1.5,0.8466711062937975,0.91892486647243,22,0.4534989722188565,0.7368239736733624
2021,9,00-0033283,Tyus Bowser,LB,0.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,0.039255390564600624,0.012906857113721016,23,0.35558961330660416,0.7352038623587808
2021,10,00-0033283,Tyus Bowser,LB,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,-0.8692799052223563,0.09926598221387076,24,0.29862880639710787,0.7074763528939086
2021,11,00-0033283,Tyus Bowser,LB,2.0,2.0,0.0,1.0,4.0,1.0,5.0,4.0,3.0,2.108359644562006,2.3810440425739308,25,0.7613877477697352,0.9434241845720868
2021,12,00-0033283,Tyus Bowser,LB,1.0,3.0,0.0,0.0,2.0,2.0,4.0,4.0,1.0,0.85925895255059,1.4123057084602848,26,0.9060361834787461,0.9813928139724394
2021,13,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.3403342564900716,0.001325298434067257,27,0.7049893201354842,0.9642521507232003
2021,14,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.27287893493970233,-0.10545984435626651,28,0.5248895058039841,0.9371615379297664
2021,15,00-0033283,Tyus Bowser,LB,0.5,1.0,0.0,0.0,0.0,2.0,2.0,1.5,0.5,0.9159676730632782,0.8361980496858369,29,0.5940691822221735,0.9365240055151138
2021,16,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,-0.7556420238688588,-0.6810148220814829,30,0.31071718126580544,0.9304628477773625
2021,17,00-0033283,Tyus Bowser,LB,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,4.7163183987140656,2.6691814134353313,31,0.8348203439701445,1.1117986809245435
2021,18,00-0033283,Tyus Bowser,LB,0.0,0.0,2.0,0.0,4.0,1.0,5.0,0.0,2.0,0.5881060063838959,0.14272252936447805,32,0.6810208296133298,1.126045382705619
2022,9,00-0033283,Tyus Bowser,LB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6746253967285156,-0.7931212524809169,33,0.35343370025905274,1.2049355305250986
2022,11,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.06163707375526428,-0.14511760253315548,34,0.24264452186078428,1.2185366717536414
2022,12,00-0033283,Tyus Bowser,LB,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.9083433704716817,2.353024005679065,35,0.7116177404870688,1.2139376416446828
2022,13,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.5236132740974426,-0.6325593593612341,36,0.41291171829855705,1.2282441046481214
2022,14,00-0033283,Tyus Bowser,LB,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.5326309502124786,0.6402279946978597,37,0.463426446387291,1.223861821586524
2022,15,00-0033283,Tyus Bowser,LB,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0085180799166362,0.2943933630437848,38,0.42586353897762297,1.2109452930590372
2022,16,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.04783408840497335,-0.2868287619193161,39,0.26748747211163654,1.2250377739460292
2022,17,00-0033283,Tyus Bowser,LB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4971086382865906,0.17385927386429928,40,0.24668120583445047,1.1733616141606327
2022,19,00-0033283,Tyus Bowser,LB,1.0,3.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,0.7080322504043579,1.1800123211146145,41,0.45408812034115353,0.9280986296026409
2024,4,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.4650508165359497,-0.9547968727845848,42,0.14100256631321173,1.0091535982251194
2024,5,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.017777442932129,-0.8874324314787666,43,-0.08753854430722789,1.0196745225957995
2024,7,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.2537521943449974,-0.13525955429029496,44,-0.0981432131923539,1.0193369950793763
2024,8,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,-1.3800413608551025,-0.9159532333088329,45,-0.2798787732182381,0.7246222002053265
2024,9,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.391231656074524,-0.9210664502992149,46,-0.42236492368067735,0.751121236267655
2024,10,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7677974700927734,-0.6361986957278837,47,-0.46988353969116764,0.7029134454907694
2024,11,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.599871039390564,0.06948691790721777,48,-0.3500234380026375,0.6848299952624631
2024,12,00-0033283,Tyus Bowser,LB,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.542382538318634,-0.03753400028346219,49,-0.2805813407317097,0.6911418726941135
2020,9,00-0033298,Pita Taumoepenu,LB,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,-0.21940948069095612,-0.356535108981643,1,-0.356535108981643,
2020,1,00-0033336,Eric Wilson,LB,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0735589936375618,-0.24900791475807488,1,-0.24900791475807488,
2020,2,00-0033336,Eric Wilson,LB,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,0.0,-0.21172204986214638,-0.522464849640228,2,-0.30977612250966446,
2020,3,00-0033336,Eric Wilson,LB,1.0,1.0,0.0,0.0,4.0,3.0,7.0,2.0,1.0,0.4147620565361447,0.776750909093891,3,-0.06832567104220769,0.6849478626981257
2020,4,00-0033336,Eric Wilson,LB,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,-0.05782712783132281,-0.33411788815262533,4,-0.12739060817785605,0.5839284500873615
2020,5,00-0033336,Eric Wilson,LB,1.0,3.0,0.0,0.0,4.0,2.0,6.0,4.0,1.0,0.5082550883293152,1.2784943914672213,5,0.18502828063216112,0.7912222060835973
2020,6,00-0033336,Eric Wilson,LB,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.14796265959739685,-0.16857708452663608,6,0.10644931059687285,0.7226668639275751
2020,8,00-0033336,Eric Wilson,LB,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.016904648393392563,-0.20106922653334425,7,0.03811185790126905,0.6714769356381554
2020,9,00-0033336,Eric Wilson,LB,0.5,1.0,0.0,0.0,8.0,5.0,13.0,1.5,0.5,-0.06913297673066457,0.15514252466983497,8,0.06411867273872814,0.6221919236832003
2020,10,00-0033336,Eric Wilson,LB,0.5,2.0,0.0,0.0,4.0,3.0,7.0,2.5,0.5,0.5361969264224171,0.8722420444880987,9,0.24370164423858826,0.637489456388217
2020,11,00-0033336,Eric Wilson,LB,0.0,0.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,-0.29123466793033814,-0.46731232539710066,10,0.08569853987510184,0.6347899038731176
2020,12,00-0033336,Eric Wilson,LB,0.0,0.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,-0.7258961740881205,-0.8038817166085798,11,-0.11198596156571629,0.6917430919116639
2020,13,00-0033336,Eric Wilson,LB,0.0,0.0,0.0,0.0,4.0,7.0,11.0,0.0,0.0,-0.7022426995364103,-0.7461934781794667,12,-0.25292096525766083,0.7158205692864367
2020,14,00-0033336,Eric Wilson,LB,0.0,1.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,-0.37173885107040405,-0.19415127732035087,13,-0.2398610346049253,0.668486799517982
2020,15,00-0033336,Eric Wilson,LB,0.0,1.0,1.0,0.0,4.0,6.0,10.0,1.0,1.0,-0.3990769802282254,-0.5385869339494376,14,-0.3062445677925947,0.680784686398115
2020,16,00-0033336,Eric Wilson,LB,0.0,0.0,0.0,0.0,6.0,3.0,9.0,0.0,0.0,-0.885110338528951,-0.9197429037086179,15,-0.44257753132948874,0.5314067762968092
2020,17,00-0033336,Eric Wilson,LB,0.0,0.0,1.0,0.0,3.0,3.0,6.0,0.0,1.0,-0.12499628961086273,-0.19359588313160814,16,-0.38724827617440416,0.5307714531072255
2021,1,00-0033336,Eric Wilson,LB,0.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,-0.26367815025150776,-0.5121827587415091,17,-0.4150114945226497,0.5331987912407994
2021,2,00-0033336,Eric Wilson,LB,0.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,0.041572666593960354,-0.28001550892151145,18,-0.3850123866112856,0.5058224443089393
