season,week,player_id,player_name,position,sacks,qb_hits,tfls,forced_fumbles,total_tackles,pressures,impact_plays,epa_against,raw_composite,career_game_number,smoothed_composite,composite_uncertainty
2020,11,00-0034163,Jake Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1164727658033371,-0.6018730292374828,10,0.21927770003083769,0.9150548858797051
2020,13,00-0034163,Jacob Martin,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.3562066555023193,1.0709072742766794,11,0.4085287165299136,0.9283454445991057
2020,13,00-0034163,Jake Martin,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.3562066555023193,1.0709072742766794,12,0.5557239515847505,0.9411634060923356
2020,14,00-0034163,Jacob Martin,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.5156925208866596,-0.6382893573545461,13,0.2903876607093513,0.9622078262619577
2020,14,00-0034163,Jake Martin,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.5156925208866596,-0.6382893573545461,14,0.08401499002848523,0.9822620853974358
2020,16,00-0034163,Jacob Martin,DL,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.22829963266849518,-0.3579914712124654,15,-0.014208668025059351,0.9931953887494684
2020,16,00-0034163,Jake Martin,DL,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.22829963266849518,-0.3579914712124654,16,-0.09060484651114958,1.0036201384291148
2021,1,00-0034163,Jacob Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5340487360954285,-0.5256176206879772,17,-0.18727435188377795,0.888687507837384
2021,2,00-0034163,Jacob Martin,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.739696979522705,0.9371957639920284,18,0.06260789608862344,0.7603073407537284
2021,3,00-0034163,Jacob Martin,DL,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.34359878301620483,-0.17181111308429772,19,0.0105147829390854,0.7383673066019029
2021,5,00-0034163,Jacob Martin,DL,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5890618711709976,0.2903687797707892,20,0.07270456001279735,0.7139182293551317
2021,7,00-0034163,Jacob Martin,DL,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.98199422955513,-0.1310559394025223,21,0.027424449031615204,0.6214941585205997
2021,9,00-0034163,Jacob Martin,DL,1.0,2.0,0.0,1.0,3.0,3.0,2.0,2.7942803374358585,2.0928113635079972,22,0.4863993189152556,0.8635641470255054
2021,11,00-0034163,Jacob Martin,DL,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0420308828353881,1.173211588777008,23,0.6390242677734228,0.8926638464342066
2021,12,00-0034163,Jacob Martin,DL,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.4663546085357666,0.8737175310383247,24,0.6911783262767344,0.8563613520839918
2021,13,00-0034163,Jacob Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8460237979888916,-0.45316772723342114,25,0.4368792032744776,0.8659778546118029
2021,16,00-0034163,Jacob Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42813754081726074,-0.5502133520486086,26,0.21752530209156956,0.8859049562736344
2021,17,00-0034163,Jacob Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.724040985107422,0.21519351068605025,27,0.21700712622367638,0.8336522070444123
2022,1,00-0034163,Jacob Martin,DL,0.5,1.0,0.0,0.0,3.0,1.5,0.5,1.1891785621643067,0.5647454935176368,28,0.2942823189556676,0.8165001052502379
2022,1,00-0034163,Jake Martin,DL,0.5,1.0,0.0,0.0,3.0,1.5,0.5,1.1891785621643067,0.5647454935176368,29,0.35438524663610516,0.7930352865291743
2022,2,00-0034163,Jacob Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.054007887840271,-0.7843181344421456,30,0.10134005084093836,0.8864960071430059
2022,2,00-0034163,Jake Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.054007887840271,-0.7843181344421456,31,-0.09547287922196916,0.948334453605326
2022,4,00-0034163,Jacob Martin,DL,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.4695698022842407,0.449481234973518,32,0.02562803504369464,0.715182505939798
2022,4,00-0034163,Jake Martin,DL,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.4695698022842407,0.449481234973518,33,0.11981763502809982,0.6289583557594363
2022,6,00-0034163,Jacob Martin,DL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.41449305415153503,-0.24566202586992308,34,0.03859993260631695,0.5631315277122241
2022,6,00-0034163,Jake Martin,DL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.41449305415153503,-0.24566202586992308,35,-0.024569391499514162,0.5506117847235478
2022,7,00-0034163,Jacob Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10638251900672913,-0.6087623735018316,36,-0.15439005416669582,0.5569542348177534
2022,7,00-0034163,Jake Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10638251900672913,-0.6087623735018316,37,-0.2553616806856149,0.5752416398896341
2022,8,00-0034163,Jacob Martin,DL,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.2316298484802246,1.408989805443704,38,0.11449420512090039,0.7290834442778714
2022,8,00-0034163,Jake Martin,DL,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.2316298484802246,1.408989805443704,39,0.4021598940815234,0.8463944343804207
2022,10,00-0034163,Jacob Martin,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0152788162231445,0.9794712982841449,40,0.5304513172376615,0.8383544524571819
2022,10,00-0034163,Jake Martin,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0152788162231445,0.9794712982841449,41,0.6302335352479911,0.787502726883131
2022,11,00-0034163,Jacob Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0718274116516113,-0.37606199759282466,42,0.4066123057278098,0.8237902855289542
2022,11,00-0034163,Jake Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0718274116516113,-0.37606199759282466,43,0.23268468276766882,0.8496795861559451
2022,12,00-0034163,Jacob Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.165093183517456,-1.1562542644139087,44,-0.07596841660601505,0.9494461528740482
2022,12,00-0034163,Jake Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.165093183517456,-1.1562542644139087,45,-0.31603193834110255,1.030783397474486
2022,13,00-0034163,Jacob Martin,DL,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9684900939464569,-0.12772987573902464,46,-0.2741870355406408,1.0076162286042367
2022,13,00-0034163,Jake Martin,DL,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9684900939464569,-0.12772987573902464,47,-0.24164100002917055,0.981287147309711
2022,14,00-0034163,Jacob Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4482866525650024,-0.8793508157099843,48,-0.3833542924026847,0.9187805999116219
2022,14,00-0034163,Jake Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4482866525650024,-0.8793508157099843,49,-0.49357574202652904,0.7804001455784498
2023,1,00-0034163,Jake Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5087534189224243,-0.5374378584916519,50,-0.5033228790187786,0.6354427476150185
2023,2,00-0034163,Jake Martin,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.20499849319458,0.9683034686930772,51,-0.17629480174947731,0.6326282013769821
2023,5,00-0034163,Jake Martin,DL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7349062561988831,-0.0036116709653070678,52,-0.13792077268632838,0.6491797342801683
2023,13,00-0034163,Jake Martin,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.5784168839454651,0.5825130722671115,53,0.022175637303324905,0.7240775359222238
2023,15,00-0034163,Jake Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31641897559165955,-0.583055478116158,54,-0.11232016612322684,0.672393529556448
2024,8,00-0034163,Jacob Martin,DL,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.9424534618854523,0.35254915020450517,55,-0.009015873605953073,0.6197380951661072
2024,9,00-0034163,Jacob Martin,DL,1.0,1.0,1.0,0.0,3.0,2.0,2.0,1.039616085588932,1.0134301733540427,56,0.21819435905182374,0.7163970653573528
2024,10,00-0034163,Jacob Martin,DL,1.0,2.0,0.0,0.0,2.0,3.0,1.0,1.3296348690986632,1.2982197801580633,57,0.45820000818654366,0.8240471346536996
2024,12,00-0034163,Jacob Martin,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.5653092265129089,0.6282975699838569,58,0.4959994663637244,0.7530664854581687
2024,13,00-0034163,Jacob Martin,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.748134970664978,-1.0427323544114535,59,0.15405906174701822,0.7823143578773786
2024,16,00-0034163,Jacob Martin,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3336258828639984,-0.5549278751356983,60,-0.0034935908935854465,0.784331209595248
2024,17,00-0034163,Jacob Martin,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3371187001466751,-0.5541094276599025,61,-0.12585266573054477,0.7805870604406001
2024,18,00-0034163,Jacob Martin,DL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3668112754821777,0.1779943622224428,62,-0.058331103963214205,0.7796676359856977
2020,3,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5297614932060242,-0.5067571575112173,1,-0.5067571575112173,
2020,4,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.4783286675810814,-0.5185941076148548,2,-0.5093875908675812,
2020,8,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.06610208377242088,-0.6438915137043231,3,-0.5392773514979683,0.0759883598640857
2020,9,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.274405051022768,-0.5655258801710848,4,-0.545110357869772,0.06221127414331122
2020,10,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02948792092502117,-0.5128194145934327,5,-0.5379345926972522,0.05765018485913835
2020,11,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5048496574163437,-0.5124904640843926,6,-0.5322803418943944,0.053733943637025466
2020,13,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4579552710056305,-0.6250014825847113,7,-0.552885039825576,0.05795360974102174
2020,14,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4110603481531143,-0.5340754997209546,8,-0.548705142024549,0.054162782919873656
2020,15,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.34344807267189026,-0.7077209959883943,9,-0.584041998460959,0.07244039277080702
2020,16,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40322235226631165,-0.5358793665141413,10,-0.5733391913616662,0.0691274774567479
2020,17,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.08909089863300323,-0.6491822487774999,11,-0.5901932041207403,0.07016651097064953
2020,19,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26395344734191895,-0.567931252805584,12,-0.5852461038284833,0.06699128145177144
2020,20,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4227738529443741,-0.531379708267381,13,-0.5732757937037939,0.06551775766217555
2021,1,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3804582357406616,-0.5612859055784368,14,-0.5706113741203812,0.06559380917350054
2021,2,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.07735716551542282,-0.6676042659036124,15,-0.5921653500722104,0.06783553406908749
2021,3,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3845170736312866,-0.5603433226330554,16,-0.5850937884190648,0.06335879072351375
2021,5,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.7878237664699554,-0.8325957534596087,17,-0.6400942250947412,0.09875309003992205
2021,6,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20018617808818817,-0.6031504420913438,18,-0.6318844955384306,0.09481661295700661
2021,7,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.005433216691017151,-0.6483778753917744,19,-0.6355496910613959,0.09059833027740555
2021,8,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1661318838596344,-0.6110588626348146,20,-0.6301072847443778,0.08624677106413287
2021,9,00-0034185,Tyler Lancaster,DL,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.6394740492105484,-0.21059931835527518,21,-0.5368832922134662,0.15540452107220665
2021,11,00-0034185,Tyler Lancaster,DL,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.4689226090908051,0.04032896906902984,22,-0.408613900817356,0.2504061687884888
2021,14,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.11978413164615631,-0.6774570700255694,23,-0.4683568273080701,0.25544420788978867
2021,15,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07151702543099721,-0.63303124841068,24,-0.5049511431086501,0.25732088628677585
2021,16,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.43084816634655,-0.5495838641350546,25,-0.5148695255589621,0.2535162207555785
2021,17,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5135515630245209,-0.530377674251534,26,-0.5183157808239781,0.25327613584370373
2021,18,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5814751982688904,-0.5146037848046231,27,-0.517490892819677,0.22927317128128574
2023,6,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4343128204345703,-0.08073631912404151,28,-0.4204343208873136,0.25915650273928936
2023,12,00-0034185,Tyler Lancaster,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.13949939608573914,-0.6911895725551702,29,-0.48060215459128175,0.26327377459153317
2020,1,00-0034215,Hercules Mata'afa,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9661847352981567,-1.0811839094771507,1,-1.0811839094771507,
2020,8,00-0034215,Hercules Mata'afa,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.22111831605434418,-0.6795675510302821,2,-0.991935829822291,
2020,9,00-0034215,Hercules Mata'afa,DL,0.5,1.0,0.0,0.0,1.0,1.5,0.5,1.987951636314392,0.762847002305147,3,-0.601984089349527,0.9697341084591712
2020,10,00-0034215,Hercules Mata'afa,DL,0.5,3.0,1.0,0.0,3.0,3.5,1.5,1.1968238279223442,1.851967461708646,4,-0.05666152244771083,1.3490902894406942
2020,11,00-0034215,Hercules Mata'afa,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7065033912658691,-0.12686456563747828,5,-0.0722621987121036,1.1782212053648609
2020,12,00-0034215,Hercules Mata'afa,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9621596336364746,-0.8501136758906582,6,-0.2451180825295602,1.1294918844040884
2020,13,00-0034215,Hercules Mata'afa,DL,0.5,1.0,0.0,0.0,3.0,1.5,0.5,1.393176132440567,0.6259630594792247,7,-0.05154449541649689,1.0596348700261464
2020,14,00-0034215,Hercules Mata'afa,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5715963840484619,-0.7602279338277953,8,-0.20902970395234097,1.0241920978131032
2020,15,00-0034215,Hercules Mata'afa,DL,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.5817734698454539,-0.4947869193453812,9,-0.27253130737301656,0.9703761964347805
2020,16,00-0034215,Hercules Mata'afa,DL,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.40870617888867855,-0.5346172973721637,10,-0.3307726384839381,0.9259321849690387
2020,17,00-0034215,Hercules Mata'afa,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.5215760469436646,0.8788221467645283,11,-0.061973797317612295,0.9091940057796329
2020,1,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4076614777247111,-0.3167124400756428,1,-0.3167124400756428,
2020,2,00-0034234,Poona Ford,DL,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9309810996055603,-0.12833863535790546,2,-0.2748515945828123,
2020,3,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.9028690010309219,-0.31181610316616865,3,-0.28306592982355816,0.107372129850891
2020,4,00-0034234,Poona Ford,DL,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.11302701632181804,0.17597093681553144,4,-0.1810577372370938,0.23138173141075755
2020,5,00-0034234,Poona Ford,DL,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.4138147830963135,0.06818776050158501,5,-0.12566984885072074,0.22195055820388634
2020,7,00-0034234,Poona Ford,DL,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.7685678363777697,0.5127159969195801,6,0.01619367243156833,0.32015617813551994
2020,8,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.029901583989461262,-0.5264875457491812,7,-0.10440215383082045,0.3535750062778465
2020,9,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.01157781295478344,-0.6313430864059286,8,-0.22150013884751113,0.38185895384846685
2020,10,00-0034234,Poona Ford,DL,1.0,2.0,1.0,0.0,5.0,3.0,2.0,0.8319299585289426,1.6078139480634952,9,0.18501410268826804,0.6847307617785197
2020,12,00-0034234,Poona Ford,DL,1.0,3.0,0.0,0.0,4.0,4.0,1.0,0.7982370965182781,1.806536156696349,10,0.545352336912286,0.8516474422328048
2020,13,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.07795425225049257,-0.6107378294395194,11,0.2884434110563293,0.8771465335374857
2020,14,00-0034234,Poona Ford,DL,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.731140007575353,-0.17433083987468032,12,0.18560468862721607,0.8791558599506257
2020,15,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.254142090678215,-0.5701892765067149,13,0.017650474153009188,0.8991651076131455
2020,16,00-0034234,Poona Ford,DL,0.0,1.0,0.0,0.0,2.0,1.0,0.0,-0.41796207427978516,-0.12324059363780923,14,-0.013658652022728236,0.9037562006143404
2020,17,00-0034234,Poona Ford,DL,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.558887799580892,-0.0074972168848337906,15,-0.012289444214307249,0.904702608241668
2020,18,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.30040689123173553,-0.5595417157504732,16,-0.133901060111233,0.9175335051766479
2021,1,00-0034234,Poona Ford,DL,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8475087881088257,0.059852437749935185,17,-0.09084472725319563,0.8971610707861114
2021,2,00-0034234,Poona Ford,DL,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.7023952056964239,0.31668815274048084,18,-0.0002818650323786476,0.8631161646422484
2021,3,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.2110193371772766,-0.4836461057243584,19,-0.10769614074170748,0.718503095217389
2021,4,00-0034234,Poona Ford,DL,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9075688123703003,-0.14833973610289175,20,-0.11672805082197064,0.3139672518055258
2021,5,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.48267748951911926,-0.43004830585322795,21,-0.18635477416225005,0.2942046887490983
2021,6,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.0720283364256223,-0.5588675061585461,22,-0.26913538127253805,0.3132440115862566
2021,7,00-0034234,Poona Ford,DL,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.6751428757395063,-0.20231595536469574,23,-0.2542866199596842,0.2924363501901089
2021,8,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09414920955896378,-0.6277753817437635,24,-0.3372841225783685,0.3175418673098702
2021,10,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7697326838970184,-0.47088479427698215,25,-0.36697316073361597,0.309639962981214
2021,11,00-0034234,Poona Ford,DL,0.5,1.0,0.0,0.0,3.0,1.5,0.5,0.9058152079582215,0.5159675093917485,26,-0.17076412292797943,0.3899032461260291
2021,12,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0652662068605423,-0.6344828745011906,27,-0.273812734388693,0.3996087414757239
2021,13,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.005690644184748332,-0.6509611669227101,28,-0.35762349717403014,0.3558855298123165
2021,14,00-0034234,Poona Ford,DL,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.2174512781202793,-0.20110631775161475,29,-0.3228419017468267,0.3569981027762595
2021,15,00-0034234,Poona Ford,DL,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.7964326813817024,-0.1741488530246319,30,-0.2897990020307834,0.35554178447571266
2021,16,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.3485259525477886,-0.623078480929762,31,-0.36386110845277864,0.36585540966119584
2021,17,00-0034234,Poona Ford,DL,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.32423611481984455,0.045832197961689074,32,-0.2728181514717858,0.37955842665378364
2021,18,00-0034234,Poona Ford,DL,1.5,2.0,0.0,0.0,4.0,3.5,1.5,1.1221132688224316,1.74902433955453,33,0.17648017986739545,0.7537849183950543
2022,2,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.16610118001699448,-0.5943684345295087,34,0.005180487779194526,0.7512911480102185
2022,3,00-0034234,Poona Ford,DL,0.0,1.0,0.0,0.0,3.0,1.0,0.0,-0.7172810956835747,-0.21451060516828063,35,-0.043639755098022176,0.7416864363367655
2022,4,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11460886150598526,-0.6067795850417996,36,-0.16878193952997272,0.7265773449379054
2022,5,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.07838757832845052,-0.6532973556993659,37,-0.2764520320120601,0.7278780824315277
2022,6,00-0034234,Poona Ford,DL,1.0,1.0,2.0,0.0,3.0,2.0,3.0,1.0230016546057803,1.2867824214188759,38,0.07093340208370344,0.8413112149369383
2022,7,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11893592774868011,-0.6057366358802998,39,-0.07943771746385284,0.8616201038040608
2022,8,00-0034234,Poona Ford,DL,1.0,2.0,0.0,0.0,1.0,3.0,1.0,0.06312873587012291,0.9975927471818441,40,0.15990238579074648,0.9189686340090847
2022,10,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5238174051046371,-0.5081483916448201,41,0.011446657471731694,0.909898320761044
2022,12,00-0034234,Poona Ford,DL,1.0,2.0,0.0,0.0,4.0,3.0,1.0,0.664365828037262,1.1425084212131673,42,0.2627937160809396,0.9682504004842271
2022,13,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.557315394282341,-0.3959422299058876,43,0.11640795030608912,0.8117325692903998
2022,14,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18736879527568817,-0.5892423189913881,44,-0.04040322064890582,0.8113276947400346
2022,15,00-0034234,Poona Ford,DL,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8748772069811821,0.06511381098754088,45,-0.016954991396362112,0.8084888492447371
2022,16,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.237073989585042,-0.5874132394397888,46,-0.14372349096156806,0.8068600835931805
2022,18,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.9524368842442831,-0.759836560301243,47,-0.2806375063703847,0.8173039196831422
2023,6,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.16369910538196564,-0.6969292264340151,48,-0.3731467774956359,0.7044606949427091
2023,7,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5777620573838552,-0.521070484215767,49,-0.40601871232233167,0.6994507168689823
2023,8,00-0034234,Poona Ford,DL,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5234787166118622,-0.05375776498778728,50,-0.327738501803544,0.5686767093670599
2023,16,00-0034234,Poona Ford,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.6557368040084839,0.8380303341587947,51,-0.0686787604785799,0.6629440269380876
2023,17,00-0034234,Poona Ford,DL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.4987519979476929,-0.5333876738706508,52,-0.1719474078990401,0.48664123453446284
2024,1,00-0034234,Poona Ford,DL,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.6942245095968247,0.6320301642706893,53,0.0067142748053442,0.570903613763684
2024,2,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.12920352444052696,-0.6028287384524632,54,-0.12873972814083523,0.5718935757593739
2024,3,00-0034234,Poona Ford,DL,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.5038584331050515,-0.024215349427055066,55,-0.10551208842666186,0.5675919830909326
2024,4,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.046021729707717896,-0.5405642925394506,56,-0.20219035600728158,0.5645076795113204
2024,6,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5404970049858093,-0.5064532101266244,57,-0.26980432358935774,0.543180008128645
2024,7,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11976990103721619,-0.6050392535287433,58,-0.344300974686999,0.5345655083811818
2024,8,00-0034234,Poona Ford,DL,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.8875716105103493,0.7038110633563301,59,-0.11138718845514808,0.5883429642918335
2024,9,00-0034234,Poona Ford,DL,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7112454473972321,0.29837179120545543,60,-0.020329637419458424,0.5997985235242544
2024,10,00-0034234,Poona Ford,DL,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.7271239385008812,0.666214481134646,61,0.13223572225923144,0.5739461203820316
2024,11,00-0034234,Poona Ford,DL,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.7372241616249084,0.6685811958671442,62,0.25142360528321206,0.5874473130952558
2024,12,00-0034234,Poona Ford,DL,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6872455954551697,-0.36874288225850765,63,0.11360883027394103,0.5657140878859708
